,swing,lowvol,blend,w_swing
2017-11-02,0.009119700603917646,-0.001398162403849,0.002544063087832665,0.37481240141373107
2017-11-03,-0.0025836348315281255,0.0001096945614669,-0.0008997986961197521,0.37481240141373107
2017-11-06,-0.0029883267541866987,0.0094059809179076,0.004760440695469305,0.37481240141373107
2017-11-07,-0.011738883643752307,-0.0042446885428325,-0.007053605805271272,0.37481240141373107
2017-11-08,0.002548052213750651,0.0002107469875316,0.0010867979722076265,0.37481240141373107
2017-11-09,0.008281018083874603,-0.0020143968861422,0.0018444523223206737,0.37481240141373107
2017-11-10,0.011667801171768577,-4.8234728585172526e-05,0.004343080822275901,0.37481240141373107
2017-11-13,-0.0020862689681862,-0.0033476496672081,-0.002874868538310771,0.37481240141373107
2017-11-14,-0.01082496319784787,-0.0019105481868556,-0.005251781484324224,0.37481240141373107
2017-11-15,-0.01432792809193495,-0.0057816926336319,-0.008984927668805645,0.37481240141373107
2017-11-16,0.0027665065950797096,0.0067585059130168,0.0052622550622188225,0.37481240141373107
2017-11-17,0.004226304557072957,0.0050791953491873,0.004759521303251264,0.37481240141373107
2017-11-20,0.032925693565275305,0.0037221414966246,0.014667994977286505,0.37481240141373107
2017-11-21,0.009938101882073891,-0.0010244880096881,0.0030844266333571063,0.37481240141373107
2017-11-22,0.005602778519190554,0.0036479343862541,0.004380634210109556,0.37481240141373107
2017-11-23,-0.026990033334386765,-0.0018161446339566,-0.011251630310686819,0.37481240141373107
2017-11-24,0.027316150125787475,0.0033077489071795,0.012306395422030303,0.37481240141373107
2017-11-27,-0.008681737457768568,-0.0003315415728173,-0.00346129854473094,0.37481240141373107
2017-11-28,0.0042377523108276804,0.0019501938208887,0.002807599111877098,0.37481240141373107
2017-11-29,0.0076983429392116776,0.0032403181182745,0.004911241106971982,0.37481240141373107
2017-11-30,0.004291393083144079,-0.0089914559421515,-0.004012879401364427,0.37481240141373107
2017-12-01,0.00016926755509905078,-0.0050893133881,-0.0031183320367510806,0.37481240141373107
2017-12-04,0.014620724728035217,-0.0060634752043376,0.0016892194436367888,0.37481240141373107
2017-12-05,0.0001601353129931926,-0.0068031057739568,-0.0041931966605343145,0.37481240141373107
2017-12-06,-0.008302046790205297,-0.0025900890209071,-0.004731001629191576,0.37481240141373107
2017-12-07,0.016792295876598695,0.0063126679331373,0.010240562448548506,0.37481240141373107
2017-12-08,0.004910990692590822,0.0136655049914342,0.010384204463873867,0.37481240141373107
2017-12-11,0.025801618857639985,0.0093561174089988,0.015520095299416996,0.37481240141373107
2017-12-12,0.00293952469236336,-0.0103857160592159,-0.005391250573700367,0.37481240141373107
2017-12-13,-0.008974038314495836,-0.0030652728652307,-0.005279951432660249,0.37481240141373107
2017-12-14,-0.0015012636747283592,0.0076326464800575,0.004209143680644948,0.37481240141373107
2017-12-15,0.01691461671324679,0.0063376428818577,0.010302023843290837,0.37481240141373107
2017-12-18,-0.0044770771183452185,0.0084220125692227,0.003587273787374274,0.37481240141373107
2017-12-19,0.013430148221968086,0.0209885798143343,0.018155585918278108,0.37481240141373107
2017-12-20,0.009166721992078797,-0.0004954671387259,0.0031260411723046597,0.37481240141373107
2017-12-21,-0.0009735188500643588,0.0014558534298605,0.0005452945716939129,0.37481240141373107
2017-12-22,-0.0006509941040833134,0.0007291598254992,0.00021186101683178064,0.37481240141373107
2017-12-26,0.014704857313639907,0.0023503921491252,0.006980998905619243,0.37481240141373107
2017-12-27,0.0001372344799268621,-0.0023964981048414,-0.0014468237102041876,0.37481240141373107
2017-12-28,0.008871624897018648,-0.0013594187473069,0.0024753032899914496,0.37481240141373107
2017-12-29,0.0038421880439181155,0.0093710057823679,0.007298736328840703,0.37481240141373107
2018-01-01,0.004565578745459931,-0.0044779564409875,-0.0010883273004855642,0.3689538844916344
2018-01-02,-0.003603490350490235,-0.001667832883885,-0.0023820012252342374,0.3689538844916344
2018-01-03,0.006384384752822436,-0.0014365628274634,0.0014490061626885081,0.3689538844916344
2018-01-04,0.021342010502981346,-0.0016644320796425,0.0068238842795503175,0.3689538844916344
2018-01-05,0.0022264487527179355,0.0084185265383471,0.006133935386264861,0.3689538844916344
2018-01-08,0.007091984681277141,0.00576797575653,0.00625647399241705,0.3689538844916344
2018-01-09,0.01370868946948156,-0.0002381121468767,0.004907614485712886,0.3689538844916344
2018-01-10,0.010959547359473909,0.0017397790285045,0.005141448368328616,0.3689538844916344
2018-01-11,-0.0024438646359149496,0.0017112226406872,0.0001781870495830705,0.3689538844916344
2018-01-12,-0.006686162695920039,-0.0052786797962101,-0.005797976079413632,0.3689538844916344
2018-01-15,-3.440384227870741e-05,-0.0040703479596849,-0.0025812706999767242,0.3689538844916344
2018-01-16,-0.006285527814603342,0.0055474560668518,0.0011816306986620275,0.3689538844916344
2018-01-17,0.013276109380569556,-0.0020973128592057,0.003574770994089463,0.3689538844916344
2018-01-18,-0.027486259492869536,0.0038600638808952,-0.007705283892386214,0.3689538844916344
2018-01-19,0.009735692732730783,0.0046954071765932,0.006555040111477239,0.3689538844916344
2018-01-22,0.02083408467156911,0.0015880524751441,0.00868895081506617,0.3689538844916344
2018-01-23,0.013127659984636386,-0.0011409462502555,0.004123511446389416,0.3689538844916344
2018-01-24,-0.008674626534277197,-0.0054257706174196,-0.006624448628097841,0.3689538844916344
2018-01-25,0.013379554391173443,-0.0032341453108807,0.0028955437299696854,0.3689538844916344
2018-01-29,0.03391983211535177,-0.0006385132830271,0.012111922493308383,0.3689538844916344
2018-01-30,-0.029992687317927258,-0.0042904516504413,-0.013773391340079679,0.3689538844916344
2018-01-31,-0.017519301032820844,-0.0046164358066095,-0.009376998052892205,0.3689538844916344
2018-02-01,-0.0050703674965781875,0.0013354620510868,-0.0010279936439154865,0.3689538844916344
2018-02-02,-0.041362620707221964,-0.0149856585457033,-0.024717541196284467,0.3689538844916344
2018-02-05,0.011082668643147997,0.0007050634338976,0.004533921187571155,0.3689538844916344
2018-02-06,0.04130399695081577,-0.0123602593302118,0.007439376483027913,0.3689538844916344
2018-02-07,-0.0021132821654284983,-0.0008303725850893,-0.00130370705820698,0.3689538844916344
2018-02-08,0.015901171756025345,0.0029194149133939,0.007709084528008627,0.3689538844916344
2018-02-09,-0.006811327300590531,-0.0030818653672913,-0.004457864834645732,0.3689538844916344
2018-02-12,-0.004113008374900029,0.005386103639918,0.0018813693628297323,0.3689538844916344
2018-02-14,0.0007560142000222481,-5.465717078134702e-05,0.0002444431805227975,0.3689538844916344
2018-02-15,-0.024119356416215654,0.0001096376610414,-0.008829743821087392,0.3689538844916344
2018-02-16,-0.005467185986714473,-0.007795949497435,-0.006936743154092286,0.3689538844916344
2018-02-19,-0.007756688831129788,-0.002744701966497,-0.004593893989224314,0.3689538844916344
2018-02-20,0.0048719863520967355,-0.0024217486362109,0.00026930322017774803,0.3689538844916344
2018-02-21,-0.0036961349729550674,0.0014024873552673,-0.0004786691582861236,0.3689538844916344
2018-02-22,-0.008824021414653882,-0.0067678592478427,-0.007526488266432421,0.3689538844916344
2018-02-23,0.00767673135064606,0.0088906630203602,0.008442778215311753,0.3689538844916344
2018-02-26,0.01089612141982399,0.0020796760601078,0.005332537822983333,0.3689538844916344
2018-02-27,-0.004554683880268695,0.0017536206740231,-0.0005738527958391263,0.3689538844916344
2018-02-28,-0.001917193261404937,-0.0071456167533926,-0.005216569596256436,0.3689538844916344
2018-03-01,0.006643687751587191,-0.0010403089499501,0.0017947314815029893,0.3689538844916344
2018-03-05,-0.00651819054707925,-0.0075203975689489,-0.007150629395165299,0.3689538844916344
2018-03-06,-0.008876716255492467,-0.0094937021926433,-0.009266062834454789,0.3689538844916344
2018-03-07,-0.021914764720679436,0.0013830528286904,-0.007212767456326971,0.3689538844916344
2018-03-08,-0.006250613806305649,0.0008482966280567,-0.0017708739523594843,0.3689538844916344
2018-03-09,0.004006382358868077,0.0008739806235482,0.0020296924115828048,0.3689538844916344
2018-03-12,0.0050219073649189205,0.0181055950126334,0.013278317631533927,0.3689538844916344
2018-03-13,0.009825181085720613,-0.0012815943342737,0.0028162936011094063,0.3689538844916344
2018-03-14,-0.008042866623207523,-0.0044584491351021,-0.005780933890978343,0.3689538844916344
2018-03-15,0.0011681417421713913,-0.0010262246937735,-0.00021660467323356911,0.3689538844916344
2018-03-16,-0.01424173996605127,-0.0108668358457224,-0.012112019830704559,0.3689538844916344
2018-03-19,-0.022075403302742158,-0.003626856230869,-0.010433519336263368,0.3689538844916344
2018-03-20,-0.00756574307428004,0.0033033543778346,-0.0007068413480412232,0.3689538844916344
2018-03-21,-0.002451147956281541,0.0040110047706181,0.0016267684198502694,0.3689538844916344
2018-03-22,-0.006787139405839859,-0.0008455542541556,-0.003037725175907324,0.3689538844916344
2018-03-23,-0.016453333433465223,-0.0064754939867941,-0.01015685660947727,0.3689538844916344
2018-03-26,0.0018234283808316043,0.0087422414784661,0.006189518510022254,0.3689538844916344
2018-03-27,0.00019556339219684027,0.0081889206544003,0.005239740442380918,0.3689538844916344
2018-03-28,-0.00552322238776648,0.0001180730436354,-0.0019633048193452344,0.3689538844916344
2018-04-02,0.014388208639640077,0.0149981591246703,0.014773115523870842,0.2856963610655124
2018-04-03,0.023614317966578646,0.0043232453731765,0.00983463461416213,0.2856963610655124
2018-04-04,-0.007951442482740045,-0.0017337159144278,-0.0035100977690949646,0.2856963610655124
2018-04-05,0.06138866320659342,0.007934679436955,0.023206288084395656,0.2856963610655124
2018-04-06,-0.010145088258988966,0.0075717702152546,0.0025101282196505277,0.2856963610655124
2018-04-09,0.007892515500034225,0.0057670835158978,0.006374311699457829,0.2856963610655124
2018-04-10,0.006493154052351402,-0.0045124693191819,-0.0013682027706772805,0.2856963610655124
2018-04-11,0.008131304232955605,0.0023247499660246,0.003983661390416212,0.2856963610655124
2018-04-12,-0.0020649998966647543,0.0039024810590588,0.002197593465280835,0.2856963610655124
2018-04-13,0.029472685847857116,-0.0028862364142151,0.00635858992406073,0.2856963610655124
2018-04-16,0.02891206461861473,0.0102352208379425,0.015571127142269603,0.2856963610655124
2018-04-17,0.011352799881931164,0.0068313978470302,0.00812314595531561,0.2856963610655124
2018-04-18,0.008937120731996817,0.0054824166681561,0.006469413047753631,0.2856963610655124
2018-04-19,-0.00038488297431704677,0.0036336591372416,0.0024855762791807746,0.2856963610655124
2018-04-20,-0.008322885210840458,-0.0040777772185763,-0.005290589124296294,0.2856963610655124
2018-04-23,0.012225554693946261,-0.0026459493026617,0.0016027852727404184,0.2856963610655124
2018-04-24,0.016542737006099317,-0.0009698667452487,0.0040334204192936695,0.2856963610655124
2018-04-25,-0.0008922565998386034,-0.0002270569697321,-0.00041710208343565284,0.2856963610655124
2018-04-26,-0.004606557218678753,0.0061136798634005,0.0030509471392908914,0.2856963610655124
2018-04-27,0.0031577307766448293,-0.0010695554681808,0.00013816482914817696,0.2856963610655124
2018-04-30,0.02467635074903063,0.0096498379159162,0.013942857951841216,0.2856963610655124
2018-05-02,-0.001666697441641607,-0.0010490194548699,-0.0012254878080008485,0.2856963610655124
2018-05-03,-0.008990112793408667,-0.0062301739224308,-0.007018678414632435,0.2856963610655124
2018-05-04,0.0010489738276791005,-0.0040748356870198,-0.0026109819538774753,0.2856963610655124
2018-05-07,0.010757952843863938,0.0095338749621041,0.009883589558583667,0.2856963610655124
2018-05-08,0.0076251960813396025,-0.0050366167386316,-0.0014191828914731745,0.2856963610655124
2018-05-09,0.002457688554560633,-0.003014162935378,-0.0014508748764116303,0.2856963610655124
2018-05-10,-0.013677444444465947,0.0004845855374751,-0.003561454893666141,0.2856963610655124
2018-05-11,-0.014233110168264895,0.0076792531790312,0.001418970708363396,0.2856963610655124
2018-05-14,-0.009764016698890265,0.0038124382237478,-6.630554381985765e-05,0.2856963610655124
2018-05-15,-0.003661648436607323,0.0050437806820509,0.002556671261336495,0.2856963610655124
2018-05-16,-0.007093763765111949,0.0106092235162276,0.005551544469959843,0.2856963610655124
2018-05-17,-0.002372644787395184,-0.0070666294573902,-0.0057255751182753245,0.2856963610655124
2018-05-18,-0.01632449181562723,0.0050087120064965,-0.0010861066953531296,0.2856963610655124
2018-05-21,-0.016472380726766822,-0.0032330747632759,-0.007015496300078194,0.2856963610655124
2018-05-22,0.02500726844222778,0.0079718337433543,0.012838795445991615,0.2856963610655124
2018-05-23,-0.01226326507264286,-0.0069668662221155,-0.008480028100462729,0.2856963610655124
2018-05-24,0.007180823139133041,-0.008987354637595,-0.004368165081723514,0.2856963610655124
2018-05-25,0.01409522818960296,0.0122169763571875,0.012753586070873228,0.2856963610655124
2018-05-28,-0.008700188576440837,0.0096267735652539,0.0043908271719863045,0.2856963610655124
2018-05-29,-0.007260509284068184,-0.0034213847070545,-0.004518208628384484,0.2856963610655124
2018-05-30,0.009752012098168672,-0.0025691578434274,0.0009509555729563697,0.2856963610655124
2018-05-31,0.0012918453398507168,0.0126631966082293,0.009414442930455841,0.2856963610655124
2018-06-01,-0.009850562641626315,0.0043114883837416,0.00026544194056987843,0.2856963610655124
2018-06-04,-0.017916335775066572,-0.0128017739199206,-0.014262985630380282,0.2856963610655124
2018-06-05,-0.015057536839032437,0.0005179418122764,-0.003931915760256109,0.2856963610655124
2018-06-06,0.013224866079849962,0.0061261691227816,0.008154241011722857,0.2856963610655124
2018-06-07,0.01769371008993237,0.0082702972737018,0.010962532024116987,0.2856963610655124
2018-06-08,0.0007454731182496843,-0.0053276442147652,-0.003592576692398958,0.2856963610655124
2018-06-11,0.016294128762915472,0.0014146661172416,0.005665674449720846,0.2856963610655124
2018-06-12,0.0023001868159193695,0.006715537054903,0.005454087558795637,0.2856963610655124
2018-06-13,0.00523962194245331,-0.0010617756104613,0.0007385107400335284,0.2856963610655124
2018-06-14,-0.005990989276324243,-0.0040380036948186,-0.004595964568668176,0.2856963610655124
2018-06-15,0.002621902583418656,0.0009354942207042,0.0014172949532021688,0.2856963610655124
2018-06-18,-0.007391554285079205,-0.0023679793563721,-0.003803196433043661,0.2856963610655124
2018-06-19,-0.010574709131197624,-0.0083613714144604,-0.008993713945941274,0.2856963610655124
2018-06-20,0.002218383645229638,0.006296712971731,0.005131549123922799,0.2856963610655124
2018-06-21,-0.0015070556729579465,-0.0058886136381859,-0.004636818471722663,0.2856963610655124
2018-06-22,0.015072556043288277,0.0052251265878149,0.008038501349092984,0.2856963610655124
2018-06-25,0.0010742580391647216,-0.0043756764750678,-0.0028186500163062283,0.2856963610655124
2018-06-26,-0.005539165072089847,0.0054893645728153,0.0023385537853627724,0.2856963610655124
2018-06-27,-0.020746300909141868,-0.0045325592310897,-0.00916476622776544,0.2856963610655124
2018-06-28,-0.020658253386979908,-0.0015074151925653,-0.006978739976063981,0.2856963610655124
2018-06-29,0.01123295407308711,0.0087503156988077,0.009459596448180927,0.2856963610655124
2018-07-02,-0.007774758739927057,-0.0103548555167062,-0.009617731256383542,0.2940768432322958
2018-07-03,-0.0018422021009599776,0.0052879177523499,0.0031911146140206114,0.2940768432322958
2018-07-04,0.020595889598274075,0.0125205100229355,0.014895292156353625,0.2940768432322958
2018-07-05,-0.00059421361454981,0.0038244321201441,0.0025250107311234667,0.2940768432322958
2018-07-06,-0.001400435501408115,0.0030644119988845,0.0017514037404848409,0.2940768432322958
2018-07-09,0.008511398281894955,0.0064975435724463,0.007089771608129454,0.2940768432322958
2018-07-10,0.0033519297826425376,0.0070043457023467,0.005930254758508718,0.2940768432322958
2018-07-11,0.006043341536305036,4.746096953889278e-05,0.0018107105990113489,0.2940768432322958
2018-07-12,0.012741198600339843,0.0076102467619494,0.009119140881360207,0.2940768432322958
2018-07-13,0.006387722899953818,0.0028909676369897,0.003919282386278105,0.2940768432322958
2018-07-16,0.0009736382667331345,0.0002204173492401,0.0004419221789129851,0.2940768432322958
2018-07-17,0.006811702787619334,0.0003103768933307,0.0022222662891474843,0.2940768432322958
2018-07-18,-0.0018653087847871896,-0.0024197008038018,-0.0022566669489368046,0.2940768432322958
2018-07-19,0.0007366568693676356,-0.0004476336706743,-9.936124718889678e-05,0.2940768432322958
2018-07-20,0.029407482905614346,0.0002707588277885,0.00883919466672595,0.2940768432322958
2018-07-23,0.008172781229349946,0.0012787820733084,0.0033061475823632095,0.2940768432322958
2018-07-24,0.0015213530030995237,0.0112686440450877,0.008402191465393383,0.2940768432322958
2018-07-25,0.007204386180248212,-0.0061798834813133,-0.002243879710271502,0.2940768432322958
2018-07-26,-0.006368606161974544,-0.0036814623019133,-0.004471689085591157,0.2940768432322958
2018-07-27,-0.0003033531668436007,0.0025649250774417,0.0017214308658504074,0.2940768432322958
2018-07-30,-0.004503587248019136,0.0042641236374132,0.0016857428978518218,0.2940768432322958
2018-07-31,0.006076831250091397,0.0115975197773168,0.009974013122761602,0.2940768432322958
2018-08-01,0.0029165703843736512,-0.0016710906235681,-0.0003219657565326975,0.2940768432322958
2018-08-02,-0.0015852348495730695,-0.0088765821241728,-0.0067323657347481075,0.2940768432322958
2018-08-03,0.009520150192795063,0.0090408529119412,0.009181803143264528,0.2940768432322958
2018-08-06,0.0006676287288220895,0.0043450968355525,0.0032636386236377735,0.2940768432322958
2018-08-07,0.0044742174831098325,0.0014361693249111,0.0023295889368618737,0.2940768432322958
2018-08-08,0.010458058846811724,0.0015269291571855,0.004153367582809014,0.2940768432322958
2018-08-09,-0.012451703069058628,-0.0045283750097783,-0.006858442313345332,0.2940768432322958
2018-08-10,0.0009752393306217133,-0.0038310098051792,-0.002417603231534918,0.2940768432322958
2018-08-13,-0.004100604754343151,-0.0009356889869637,-0.001866417424930768,0.2940768432322958
2018-08-14,0.008168275980294348,0.0085527613446467,0.008439693102428942,0.2940768432322958
2018-08-16,0.0002280723800949236,-0.0075242096543928,-0.005244443025844211,0.2940768432322958
2018-08-17,0.004143934429847729,-0.0017928752952692,-4.699703243601959e-05,0.2940768432322958
2018-08-20,0.005179833202089146,0.0057166113816931,0.005558757349119191,0.2940768432322958
2018-08-21,0.020030682176742642,0.0060852539999802,0.01018628149572521,0.2940768432322958
2018-08-23,0.022010231943678793,0.0067929129875097,0.011267974108598883,0.2940768432322958
2018-08-24,0.005605070659820743,-0.0061737489383709,-0.0027098708539320024,0.2940768432322958
2018-08-27,-0.00345514223932486,0.0065907200081654,0.003636464550876968,0.2940768432322958
2018-08-28,-0.002046550903669564,0.0069953790883949,0.004336356859601166,0.2940768432322958
2018-08-29,0.000175948782016766,-0.0069658181201341,-0.004865589854448681,0.2940768432322958
2018-08-30,0.005002588639618999,-0.0032771129639573,-0.0008422444534722045,0.2940768432322958
2018-08-31,0.0015060319973414504,0.0020409234819864,0.0018836242827101773,0.2940768432322958
2018-09-03,-0.008020565632769872,-0.0087248643965479,-0.008517746439403649,0.2940768432322958
2018-09-04,-0.01873096639915206,-0.0200525235361727,-0.01966388418516656,0.2940768432322958
2018-09-05,-0.0012433985797468683,-0.0072410879715357,-0.005477306408510613,0.2940768432322958
2018-09-06,0.003859446243891229,0.0014162687789947,0.0021347506953277545,0.2940768432322958
2018-09-07,-0.006594628236896161,0.0023390431847423,-0.000288142705407715,0.2940768432322958
2018-09-10,-0.015919411700547004,-0.0098766908443725,-0.011653715118290255,0.2940768432322958
2018-09-11,-0.013922144880750276,-0.0125267639754459,-0.012937113187184435,0.2940768432322958
2018-09-12,0.011968462812477876,-0.0007487492103831,0.0029910883560156547,0.2940768432322958
2018-09-14,0.01447464056697867,0.0161710681712545,0.01567218809661694,0.2940768432322958
2018-09-17,-0.006388528565352325,-0.0097366852337429,-0.008752069890055439,0.2940768432322958
2018-09-18,-0.005686997372678748,-0.0067608604282762,-0.006445062170822314,0.2940768432322958
2018-09-19,-0.0059669207506013455,-0.0111972913178396,-0.009659160452491062,0.2940768432322958
2018-09-21,-0.015306774067696871,-0.0013375844142207,-0.005445599610028221,0.2940768432322958
2018-09-24,-0.023400259154523373,-0.0250752398594945,-0.024582666821301585,0.2940768432322958
2018-09-25,-0.005004561618496717,0.0074478038094283,0.0037858514936091343,0.2940768432322958
2018-09-26,-0.004097861798464608,-0.0075878801069112,-0.00656154653994031,0.2940768432322958
2018-09-27,-0.017593117912719114,4.617976127274659e-05,-0.005141129215529558,0.2940768432322958
2018-09-28,-0.005095267607756582,-0.0019126148321375,-0.002848559313496064,0.2940768432322958
2018-10-01,-0.022447291380319978,0.0043028660410386,-0.0035637358094015004,0.4276585966108745
2018-10-03,-0.022746045936084314,-0.004798431130879,-0.012473882890985657,0.4276585966108745
2018-10-04,0.005663543279610828,-0.0202824316073833,-0.009186412399510395,0.4276585966108745
2018-10-05,-0.02973454372444173,-0.0085871300805869,-0.01763100332146752,0.4276585966108745
2018-10-08,-0.015687097481071777,-0.0052660126523694,-0.009722679165375135,0.4276585966108745
2018-10-09,0.0003961683005198058,-0.0081377200538665,-0.004488129336595767,0.4276585966108745
2018-10-10,0.03813995884673971,0.0155449715280611,0.0252079120952077,0.4276585966108745
2018-10-11,-0.012790012630739866,0.0033308193827901,-0.0035633930123157844,0.4276585966108745
2018-10-12,0.020077129166780727,0.018426427639778,0.019132364338239415,0.4276585966108745
2018-10-15,0.015892350820007728,0.001505452007859,0.007658132963445183,0.4276585966108745
2018-10-16,0.012495815865212645,0.0001059459112291,0.005404580307940943,0.4276585966108745
2018-10-17,-0.047411763830076725,-0.0116076269972347,-0.02691957390803164,0.4276585966108745
2018-10-19,0.007244707275722018,-0.0030364209359796,0.0013603919266131843,0.4276585966108745
2018-10-22,-0.023714203269973977,-0.0034679884740683,-0.012126456280367645,0.4276585966108745
2018-10-23,0.00747839254020688,-0.0133677159411852,-0.0044526984432350135,0.4276585966108745
2018-10-24,0.026312897980121264,0.0021906938321478,0.012506761805231147,0.4276585966108745
2018-10-25,-3.342162025365969e-05,-0.0035529028691347,-0.002047766457439946,0.4276585966108745
2018-10-26,0.007066495101658354,-0.0056602590015005,-0.00021755320233189527,0.4276585966108745
2018-10-29,0.023652861088825583,0.0058319842880352,0.013453235451036508,0.4276585966108745
2018-10-30,0.00010377542285122665,0.0017196448041558,0.001028604372240604,0.4276585966108745
2018-10-31,0.006777544538456137,0.005997049638539,0.006330834992099507,0.4276585966108745
2018-11-01,-0.015131189639338571,-0.0009400217029689,-0.007008996666905994,0.4276585966108745
2018-11-02,-0.008527836674557587,0.0054153517287083,-0.0005475726561134102,0.4276585966108745
2018-11-05,-0.007124374382371679,-0.0018736896551081,-0.004119190116815795,0.4276585966108745
2018-11-06,-0.011505863237061598,-0.0023124901966673,-0.0062441152092425735,0.4276585966108745
2018-11-07,0.006823995392682747,0.0058800358006423,0.006283728235031691,0.4276585966108745
2018-11-09,0.001648389886997892,-0.0026290839635106,-0.0007997854995624244,0.4276585966108745
2018-11-12,0.0011779901699722206,-0.0068836794637783,-0.0034360371418680497,0.4276585966108745
2018-11-13,0.012943985298954352,0.0040309105692306,0.00784266359963211,0.4276585966108745
2018-11-14,-0.00596010947572434,-0.0046702420948638,-0.0052218649687767625,0.4276585966108745
2018-11-15,0.007818914918014785,0.0021611083040931,0.004580717940498571,0.4276585966108745
2018-11-16,-0.0082279143665821,0.0053770870045752,-0.00044120878870295517,0.4276585966108745
2018-11-19,0.004210645391999224,0.0036584233168583,0.003894585834530612,0.4276585966108745
2018-11-20,-0.00293354167996307,-0.0057489731384593,-0.004544929672064694,0.4276585966108745
2018-11-21,0.0008904827958100547,-0.0029902006373828,-0.0013305930064524732,0.4276585966108745
2018-11-22,-0.008962148210170495,-0.004496272436208,-0.0064061426023393035,0.4276585966108745
2018-11-26,0.012540571087924945,0.012924059427507,0.012760057342384702,0.4276585966108745
2018-11-27,0.004845910966191136,0.0067054881531063,0.005910223983060563,0.4276585966108745
2018-11-28,-9.250961174167571e-05,-0.0016755483450932,-0.0009985482220074306,0.4276585966108745
2018-11-29,0.01616600411683189,0.0048553547887464,0.00969245120715317,0.4276585966108745
2018-11-30,0.001617689105049891,-0.0019187949888641,-0.0004063871643241624,0.4276585966108745
2018-12-03,0.00651848938357813,0.0039179136914888,0.005030072242348076,0.4276585966108745
2018-12-04,0.007340860062046817,-0.0085763039826549,-0.0017691919452726924,0.4276585966108745
2018-12-05,-0.004966976878057916,-0.0025803825406851,-0.0036010301256854185,0.4276585966108745
2018-12-06,-0.01710831834799198,-0.010505918809731,-0.013329491730527977,0.4276585966108745
2018-12-07,-0.0029711306802809867,0.0076664067919929,0.0031171724452046597,0.4276585966108745
2018-12-10,-0.03735917830490476,-0.0081152621031257,-0.02062167426538455,0.4276585966108745
2018-12-11,0.027838514422632077,0.0091513169212482,0.01714305757928027,0.4276585966108745
2018-12-12,0.01909201423959561,0.0166096192374489,0.01767123680030081,0.4276585966108745
2018-12-13,0.00021825681945308872,0.013445691257137,0.007788865208754746,0.4276585966108745
2018-12-14,0.004382984915569432,0.0024096668862469,0.0032535733053339106,0.4276585966108745
2018-12-17,0.009125553806841324,0.0065375459116558,0.007644329736128704,0.4276585966108745
2018-12-18,0.0026654929278357997,-0.0014106226416289,0.0003325632224321092,0.4276585966108745
2018-12-19,0.011786693327991538,0.0121679810307442,0.01200492006688001,0.4276585966108745
