,r_mom,r_lv
2018-08-21,0.01562678620254987,0.006085253999980278
2018-08-23,-0.005632100804021434,0.006792912987509725
2018-08-24,-0.0011661217397920254,-0.006173748938370971
2018-08-27,0.02019924693773567,0.006590720008165407
2018-08-28,0.0040132278095963425,0.006995379088394982
2018-08-29,-0.004749933579216159,-0.006965818120134193
2018-08-30,0.0031155437547025766,-0.003277112963957385
2018-08-31,0.017993041333622006,0.0020409234819864785
2018-09-03,-0.015922668402928886,-0.00872486439654796
2018-09-04,-0.012215420633054919,-0.020052523536172706
2018-09-05,-0.013711120795444232,-0.007241087971535776
2018-09-06,0.006683477778534952,0.0014162687789947004
2018-09-07,0.0005753930848597655,0.0023390431847423176
2018-09-10,-0.014041730113740991,-0.009876690844372593
2018-09-11,-0.011153561677080481,-0.012526763975445943
2018-09-12,-0.010714981578582972,-0.0007487492103831483
2018-09-14,0.007693461884816566,0.016171068171254577
2018-09-17,-0.0013865189093542618,-0.009736685233742937
2018-09-18,-0.003074684601628963,-0.006760860428276283
2018-09-19,-0.010559541860992727,-0.011197291317839642
2018-09-21,-0.022974490820214855,-0.001337584414220716
2018-09-24,-0.029384295571874608,-0.025075239859494558
2018-09-25,-0.027930253621736956,0.007447803809428333
2018-09-26,0.001616440700382249,-0.007587880106911249
2018-09-27,-0.03112243062474984,4.617976127274659e-05
2018-09-28,-0.013088964954795168,-0.0019126148321375602
2018-10-01,-0.008222234558582286,0.004302866041038689
2018-10-03,0.009586442822174357,-0.004798431130879077
2018-10-04,-0.03760983580877875,-0.0202824316073833
2018-10-05,-0.02180334928408323,-0.00858713008058698
2018-10-08,-0.018840757602848535,-0.005266012652369478
2018-10-09,-0.020726849995294394,-0.008137720053866593
2018-10-10,0.05287720128402684,0.015544971528061113
2018-10-11,0.015323102318982595,0.003330819382790118
2018-10-12,0.02233917926491369,0.018426427639778087
2018-10-15,0.04149662467251658,0.0015054520078590095
2018-10-16,0.050044923696610955,0.00010594591122914387
2018-10-17,-0.011912334827720805,-0.011607626997234721
2018-10-19,-0.023138596395235966,-0.0030364209359796668
2018-10-22,-0.0332808174934216,-0.003467988474068373
2018-10-23,-0.015048734733413727,-0.013367715941185243
2018-10-24,-0.013859759147304418,0.002190693832147872
2018-10-25,-0.017840177103580435,-0.0035529028691347886
2018-10-26,0.012952632173926615,-0.005660259001500578
2018-10-29,0.024728595852518742,0.005831984288035219
2018-10-30,0.008287267698347645,0.0017196448041558732
2018-10-31,0.015910864494470323,0.005997049638539087
2018-11-01,0.01877210266813112,-0.0009400217029689184
2018-11-02,-0.016228568177180547,0.005415351728708329
2018-11-05,-0.014747318761979877,-0.0018736896551081461
2018-11-06,-0.0038591747690581713,-0.0023124901966673495
2018-11-07,0.015898331883636763,0.005880035800642336
2018-11-09,-0.001796333375194803,-0.002629083963510692
2018-11-12,0.007866207887758048,-0.006883679463778325
2018-11-13,0.00863048580321868,0.004030910569230661
2018-11-14,-0.0020528354299005347,-0.004670242094863886
2018-11-15,0.010305556898928314,0.0021611083040931067
2018-11-16,0.0012361742118249808,0.005377087004575287
2018-11-19,0.0037921285182578313,0.0036584233168583946
2018-11-20,-0.002363634635530465,-0.005748973138459346
2018-11-21,-0.005458225389919358,-0.002990200637382867
2018-11-22,-0.005416139020667288,-0.004496272436208093
2018-11-26,0.006679883239060436,0.012924059427507073
2018-11-27,0.012035839773988588,0.006705488153106343
2018-11-28,-0.0014735741594277263,-0.001675548345093203
2018-11-29,0.005371704980417613,0.0048553547887464354
2018-11-30,0.014365455779413727,-0.0019187949888641587
2018-12-03,-0.0024979960627178333,0.003917913691488861
2018-12-04,-0.0006709069464905237,-0.008576303982654965
2018-12-05,-0.015264813521599807,-0.0025803825406851555
2018-12-06,-0.015622448592705451,-0.010505918809731063
2018-12-07,0.006079660910657481,0.00766640679199293
2018-12-10,-0.021695501436703957,-0.008115262103125742
2018-12-11,0.01368200065058911,0.009151316921248265
2018-12-12,0.013988887608360923,0.01660961923744897
2018-12-13,0.0035391954888261967,0.013445691257137016
2018-12-14,-0.0028139409958340966,0.002409666886246997
2018-12-17,-0.0026629927044979906,0.006537545911655895
2018-12-18,0.008295605194958311,-0.0014106226416289447
2018-12-19,-0.0006493234505897671,0.012167981030744235
2018-12-20,-0.0017570364309122954,-0.003340591278474525
2018-12-21,-0.005847081459606884,-0.012831608376594916
2018-12-24,-0.010988947041848163,-0.0034628201981454776
2018-12-26,-0.0014767500235808306,0.010160499838746784
2018-12-27,0.0070840546940376115,-0.003916605304811749
2018-12-28,0.007727213028854596,0.010810084313651824
2018-12-31,0.0041812482032019815,0.004796685303081194
2019-01-01,-0.002660271912089174,-0.0005568283225606541
2019-01-02,-0.01218905347004029,-0.0008746353640011195
2019-01-03,-0.020385406710880183,-0.0004056939786613034
2019-01-04,0.001226315948909651,6.848156570704589e-07
2019-01-07,0.0006080467136260204,0.0010040795406520697
2019-01-08,-0.0035894198436470237,-0.001476436513023871
2019-01-09,-0.0009574541203335452,0.0013773770146987552
2019-01-10,0.003206725438207325,0.0064284121020457
2019-01-11,-0.0016017153707694742,-0.0014933102298989587
2019-01-14,-0.0032622133962122435,-0.009706259571803932
2019-01-15,0.005823341159586937,-8.963284591712029e-05
2019-01-16,0.014697264584280667,0.0006231491293600122
2019-01-17,-0.0075812767984999585,0.001436567596113436
2019-01-18,-0.013412256397007494,-0.006015853716124675
2019-01-21,-0.008759594173528007,0.0025042602781006895
2019-01-22,-0.0072290701786407174,-0.005037722112170018
2019-01-23,-0.0019039594769669765,-0.0007582444117992804
2019-01-24,-0.023355291125311872,0.0012316114712005444
2019-01-25,-0.030930018636828094,-0.007638629296750632
2019-01-28,-0.040858288933420805,-0.01152736868773907
2019-01-29,0.004118795483834203,-0.00011850188233264447
2019-01-30,0.005029916494804443,0.003859331405786426
2019-01-31,0.0029246977744687985,0.0013527888265081334
2019-02-01,0.01859816535431813,0.003123853920272701
2019-02-04,0.008379074962213462,-0.005676326917986141
2019-02-05,0.0035125523396615232,-0.00831550975225448
2019-02-06,0.017609077398450745,0.004232464240242484
2019-02-07,-0.0009473294107650299,0.004910024332286156
2019-02-08,-0.008654936813366376,-0.002333811266218011
2019-02-11,-0.02269465912993829,-0.007143581425203327
2019-02-12,-0.006646148825069198,-0.008207236438700805
2019-02-14,-0.0038000358599534767,-0.013103062555046674
2019-02-15,-0.009600312603415095,0.001095640698854039
2019-02-18,-0.011633645703016393,-0.005222168419870998
2019-02-19,-0.0012891160641129717,-0.0009628584077441271
2019-02-20,0.01450928096401971,0.005169329277816548
2019-02-21,0.005968245135558936,-0.0014964215007461368
2019-02-22,0.004155163928330818,-0.002521443974020987
2019-02-25,0.007610237869745573,-0.0004814917566069443
2019-02-26,-0.004588167939592269,-0.0009948446843910386
2019-02-27,-0.005396943301217316,0.0001417134901064987
2019-02-28,0.008638277350884183,0.001986996854423051
2019-03-01,0.00380119620218089,0.005479703461018781
2019-03-05,0.0061676545092801405,0.009184024933693413
2019-03-06,0.02087938313231885,0.00382064123010295
2019-03-07,-0.009423760571654283,-0.0032217697190286554
2019-03-08,2.8332788220009064e-05,0.0012018929057806549
2019-03-11,0.012176911754575581,0.005832093053243836
2019-03-12,0.009291762974405149,0.004196645086324002
2019-03-13,-0.004822502671550266,0.00553361111878603
2019-03-14,-0.0014161238646719365,-0.0005242252029272754
2019-03-15,0.005673220379638133,0.0046749261215450755
2019-03-18,-0.002071107908224068,0.003736660908902234
2019-03-19,0.006186449544315797,0.0004821180335929931
2019-03-20,-0.0014781556719299926,-0.0024766634056951897
2019-03-22,-0.005597560549791991,-0.006094079799957686
2019-03-25,-0.003831742658747972,-0.002148760114042303
2019-03-26,0.016769606345380383,0.010569906887949898
2019-03-27,0.002746837067113983,-0.002090205819519353
2019-03-28,0.017219421373403376,0.002129491568288344
2019-04-01,0.008083623220157321,0.006746250251530084
2019-04-02,0.0018955699032150441,0.002105850223211636
2019-04-03,-0.005188427403498452,-0.0063648930089252875
2019-04-04,-0.0017816586439363125,0.001750464638302196
2019-04-05,0.004714664903775478,-0.0015210788042495649
2019-04-08,-0.019286463968936518,-0.005469709272178602
2019-04-09,0.007356585120833925,-0.0002947271494503356
2019-04-10,0.0024816704416308344,-0.0019225822503219359
2019-04-11,-0.0008707686048022856,0.004234008837470382
2019-04-12,0.006264262327154935,-0.0007435546959008166
2019-04-15,0.0069534911883941675,0.0054352562840742635
2019-04-16,0.001268393074106866,0.0014408220772463842
2019-04-18,0.003582098848440074,0.0005312863741033791
2019-04-22,-0.009180265652027342,-0.0037959643213164584
2019-04-23,0.0038501775113459757,0.0029234797805002266
2019-04-24,0.01043707064013244,0.0023793475619910964
2019-04-25,-0.0008214392748588928,-0.004355369955952648
2019-04-26,0.0025325038547610035,0.0018049139856748386
2019-04-30,0.008161887080800012,0.001533834123070843
2019-05-02,0.0038365012102887786,-0.0036316726569853852
2019-05-03,-0.009971198371989232,-0.004723564244575207
2019-05-06,-0.019578757967370963,-0.008124141862074885
2019-05-07,-0.019885562610582164,-0.002230775114836492
2019-05-08,-0.01684936289174166,-0.0038435816006402446
2019-05-09,-0.00359419272073791,-0.0009045473225530731
2019-05-10,-0.0012744689475020499,0.0005107491155045274
2019-05-13,-0.012878535169981498,-0.0029944491551111563
2019-05-14,0.00020791762498140187,-0.00186332552930224
2019-05-15,0.004673988639493976,0.00020097071427427338
2019-05-16,0.015697807881621006,0.001731682101468568
2019-05-17,0.016324179878061784,0.012800206114483625
2019-05-20,0.02482040202668445,0.020253006076317748
2019-05-21,0.00813322675541972,-0.006869856251225714
2019-05-22,0.003909385335969295,-0.0003522950072520903
2019-05-23,-0.0037750435173879993,-0.002623272937463672
2019-05-24,0.01169612091380845,0.0062351546064156604
2019-05-27,-0.012438875232662294,0.007826226344300524
2019-05-28,-0.006672832064631429,-0.0021967765781145676
2019-05-29,-0.007639265062831746,-0.0069612725688324995
2019-05-30,0.009560325452759866,0.0056168412776966825
2019-05-31,-0.000460959308662634,-0.0005966698898647316
2019-06-03,0.01792478301647038,0.009221478508881331
2019-06-04,0.00794451123923201,-0.007139384223839418
2019-06-06,-0.01644601326284756,-0.0014451901432139813
2019-06-07,-0.0011691109994440563,0.002439527256177465
2019-06-10,0.0078675596994362,-0.00012626571304807932
2019-06-11,0.004082927223017396,0.006240625811055667
2019-06-12,-0.005743945626695335,-0.006189084675574774
2019-06-13,0.0038585395318033733,-0.0010773127024816809
2019-06-14,-0.01149552479864413,-0.006728808095884498
2019-06-17,-0.015444593041891497,-0.006456796663051212
2019-06-18,0.0006255685990954607,-0.006670380324340419
2019-06-19,-0.012352976061547616,-0.013964752823909188
2019-06-20,0.015463745893232295,-0.006566009101128922
2019-06-21,-0.004787832529472347,-0.01350441484581133
2019-06-24,-0.0027093215264044623,-0.0037322754004275316
2019-06-25,0.008210180660565891,0.0031179264830678566
2019-06-26,0.006995330294433444,-0.0010631456230439928
2019-06-27,0.010592791717579653,-0.0010597968810384106
2019-06-28,0.002729577986944065,-0.0005710683477093692
2019-07-01,-0.0007417275158424497,0.00368889762837199
2019-07-02,0.008294857605123385,0.010281384918475744
2019-07-03,0.0008361057606711686,-0.001335353017047014
2019-07-04,0.0011393196390507843,0.0037611765305325395
2019-07-05,-0.0019795063802819923,0.002151360277518055
2019-07-08,-0.026926699137546417,-0.010396633467047
2019-07-09,-0.014149782774226516,-0.0022032484320573253
2019-07-10,-0.01121072585230598,-0.01012075624230635
2019-07-11,-0.007882771781501652,-0.00016411506304447876
2019-07-12,0.020519196165375675,-0.0012057177576690892
2019-07-15,-0.009261354341447814,0.0018349436107274464
2019-07-16,0.021019531759432608,0.0038399219700000486
2019-07-17,-0.001104437007103165,0.00244995943364934
2019-07-18,-0.021334061274508875,0.0043445879739520965
2019-07-19,-0.015021739149380764,-0.021576159332146738
2019-07-22,0.008612832334543574,-0.004928497853177949
2019-07-23,0.0005681137202664388,-0.004638425622378484
2019-07-24,-0.010155042532186798,-0.0054834072035733206
2019-07-25,-0.007899997657957902,0.004155554111524129
2019-07-26,-0.003062718935004538,-0.0008092133563768478
2019-07-29,0.0018904705252111853,-0.012253955514149317
2019-07-30,-0.03238171897936626,-0.006884291479547833
2019-07-31,0.008257387509736258,-0.004734451253323169
2019-08-01,-0.0043559074987553625,-0.00613811777156037
2019-08-02,-0.00825684250263059,-0.0051812303326062015
2019-08-05,-0.025418818557779166,-0.0043259510562965175
2019-08-06,0.05096813661031141,0.00609722697589965
2019-08-07,-0.016860053421199006,0.0028385462333053724
2019-08-08,0.0014204023954500489,0.015217400906243128
2019-08-09,0.0014254619074824948,0.008544786023858109
2019-08-13,-0.02968620422701418,-0.009998578862258634
2019-08-14,0.026678340640450493,0.01045038725419567
2019-08-16,0.015000197459909659,-0.004124867336108284
2019-08-19,0.01167957358998506,-0.00266740355917372
2019-08-20,-0.013808414066856844,0.0035468789776054166
2019-08-21,-0.015435005807303726,-0.004442810542125919
2019-08-22,-0.014098373677752907,-0.0013493631261330963
2019-08-23,0.01040989676010673,-0.008239070720978292
2019-08-26,0.014826282805242785,0.010915858109270538
2019-08-27,0.016972336869063964,0.005286894480286186
2019-08-28,-0.020499432353020763,-0.002744177467284059
2019-08-29,-0.009087863050327938,-0.0007674705330464882
2019-08-30,0.011956635628840528,0.009743662234838135
2019-09-03,-0.009756438108456722,-0.008004858021468886
2019-09-04,0.013566420382601585,0.0014787859320251062
2019-09-05,0.0008040951052623591,-0.0017382895071267335
2019-09-06,0.00625253824155636,-0.0015767568420423927
2019-09-09,0.01541345303921604,0.006829887839402193
2019-09-11,0.03128461543784811,0.005027726025106594
2019-09-12,-0.008207410357805256,0.00024418446795126947
2019-09-13,0.006794727550631485,-0.0009665827535072502
2019-09-16,-0.0023124130123833853,0.004617808889305408
2019-09-17,-0.013640691272505667,-0.007594309608408678
2019-09-18,0.0040023119522438755,0.000986266397754676
2019-09-19,-0.012689201326270827,-0.0016757201425462442
2019-09-20,0.040139880801336236,0.025125351784071936
2019-09-23,0.033412553650389976,0.01709317716736347
2019-09-24,0.012517741695301954,0.008765860379568169
2019-09-25,-0.008285903379458337,-0.004641634387015481
2019-09-26,0.0035322171024507742,-0.0030170666869493434
2019-09-27,0.0013008262707843166,0.0029799199684021893
2019-09-30,-0.01292388472019712,-0.004340278993401947
2019-10-01,-0.008507585248212601,-0.00769040136729926
2019-10-03,-0.0009225322924354407,-0.003390654429930917
2019-10-04,-0.025176516583590103,-0.01355002798745042
2019-10-07,-0.002234260503665375,4.5434483229023215e-06
2019-10-09,0.021665070016256616,0.007782066400421783
2019-10-10,-0.01731849133904051,-0.006856992738583534
2019-10-11,0.0017604038978880077,0.01007004308317705
2019-10-14,-0.005784112254992202,0.00565688266348463
2019-10-15,-0.006861231640695853,-0.003170955493043137
2019-10-16,0.003020840723120255,0.0030546344742854448
2019-10-17,0.011035343986682378,0.01909974522376423
2019-10-18,0.009592323608155429,0.005666372664034469
2019-10-22,0.008041175055873317,0.008833412638936
2019-10-23,0.0018935344219106476,-0.0012068647863182624
2019-10-24,0.007749491817401033,-0.0030512170171326236
2019-10-25,-0.025094158707927083,-0.005072210285702261
2019-10-27,0.007037145008573553,0.0019161767981406008
2019-10-29,-0.002661482708561258,-0.004863063179916471
2019-10-30,0.010350514509077424,-0.0041963205154420535
2019-10-31,0.00022944983557771081,-0.0007136941247192219
2019-11-01,-0.00824445562154097,0.001390258429190494
2019-11-04,3.465982101769072e-05,0.002988574721684678
2019-11-05,0.007112838925441789,0.004822461179921911
2019-11-06,-0.00400069090213373,0.006798321566962251
2019-11-07,0.0025660789153505448,0.002244582586072852
2019-11-08,-0.006719653027217332,-0.004246428449584894
2019-11-11,0.004023481628785408,0.0037973952088456997
2019-11-13,0.02408851562815717,-0.012835848066279576
2019-11-14,0.007637616036905159,-0.007274426730738304
2019-11-15,0.00027402303660650773,-1.4883455639047583e-05
2019-11-18,-0.00391125588478114,-0.004104618093910606
2019-11-19,0.009309383034288299,-0.006557851080141841
2019-11-20,-0.008095187568039619,0.007966653912880206
2019-11-21,0.003317595604925838,0.001188720902158824
2019-11-22,-0.01130661977229952,-0.002814390969492875
2019-11-25,0.006235159140872026,0.007799015840832535
2019-11-26,-0.003656367681730499,-0.009935588926301864
2019-11-27,0.012626300589891004,0.005653774647421672
2019-11-28,0.0024061245720634616,0.0020222307923223326
2019-11-29,-0.005957979192408258,-0.0018391911145070328
2019-12-02,-0.0020204846895927053,-0.0085771049823814
2019-12-03,-0.0020650371948273127,-0.005725739673119512
2019-12-04,0.003789407447106319,0.012480384718833282
2019-12-05,-0.014847053203653426,0.0006794024772889262
2019-12-06,-0.004162651844088483,-0.02779420737806626
2019-12-09,-0.005337430461595294,-0.0044342225771565325
2019-12-10,-0.011363567361059479,-0.00944508113780862
2019-12-11,0.016541535005109465,-0.0031361890104232293
2019-12-12,0.003053960681700385,-0.0029021568754933336
2019-12-13,0.0004903189609246628,0.006559466591503416
2019-12-16,-0.006468856797336109,-0.0040162651802155835
2019-12-17,0.007232629193099971,0.005902876342724239
2019-12-18,-0.0048915398079824035,0.011102900596537513
2019-12-19,-0.004455123352235968,0.000772977814923248
2019-12-20,0.009436149576730113,4.0349099192260596e-05
2019-12-23,-0.0016863283642216675,0.0036612247627589856
2019-12-24,-0.001529892828303514,-0.00542244630476052
2019-12-26,0.011060167299707713,-0.0006443645052103264
2019-12-27,0.011176892252411141,0.0014037087460658793
2019-12-30,-0.0009988634868691726,0.0089109586209708
2019-12-31,-0.009076698262111771,-0.005023699730383857
2020-01-01,4.520416565267915e-05,0.012261802180023817
2020-01-02,0.00018108685387607792,0.002577257844072145
2020-01-03,0.0013352121965659602,-0.0035681522399196863
2020-01-06,-0.025747233052884955,-0.007982928739535877
2020-01-07,0.00949306055077015,0.00237788948479678
2020-01-08,-0.0041610311749570306,0.0037455313356569153
2020-01-09,0.02060562787466158,0.006938404726616554
2020-01-10,0.0027366365187337927,0.005097153223062589
2020-01-13,0.0005205418370501924,0.014756443978977796
2020-01-14,0.008898577617827419,0.0035623548551459994
2020-01-15,0.008564738494448276,-0.0044122459146417325
2020-01-16,0.0053080829737064406,0.0036303061884475074
2020-01-17,0.0011516023999631475,0.008292839909549876
2020-01-20,-0.004168503848607452,-0.0012120217381332843
2020-01-21,-0.008012441399641967,-0.002320885304176512
2020-01-22,0.007467452306414657,-0.0010311983716506656
2020-01-23,0.0112191111659794,-5.27068961887478e-05
2020-01-24,0.013713793773968419,0.007357586963800511
2020-01-27,0.005437008452354064,0.00100402388032661
2020-01-28,-0.0011415316719938229,-0.00645434104417042
2020-01-29,0.0042662270247564305,0.007671773421122907
2020-01-30,-0.017632449457705812,-0.0026617938819538667
2020-01-31,-0.0038268700750986318,-0.008408930648173052
2020-02-03,-0.02128498481723906,0.018754795343497666
2020-02-04,0.018006230593426764,0.0014080790398931509
2020-02-05,0.015407916793246601,0.006788543011664094
2020-02-06,-0.001829280865339289,-0.00319555757087997
2020-02-07,0.008426978656259188,0.001766613226435343
2020-02-10,-0.0028330995755411204,-0.006314311095692471
2020-02-11,0.007009387321632143,0.010300998182145804
2020-02-12,0.009994386489136309,0.003301827018887593
2020-02-13,-0.0038084618709524065,0.0071196298632438815
2020-02-14,-0.001827583070494132,-0.006636774462815631
2020-02-17,-0.013186922070273166,-0.008417316749661063
2020-02-18,0.016212396869619727,-0.0033912262664290704
2020-02-19,0.033943210299517856,0.006321068308750455
2020-02-20,0.0049208541263026095,-0.006294571736416343
2020-02-24,-0.01930031839364099,-0.018815386524894673
2020-02-25,-0.003059126595287953,-0.007996158077446913
2020-02-26,-0.0036979302060210495,-0.003045376263438926
2020-02-27,-0.009171071835897493,-0.002244152545492817
2020-02-28,-0.0347250895090605,-0.03851765950366881
2020-03-02,-0.01306417396316284,-0.010169198781907363
2020-03-03,0.01562508716923583,0.015612735173250902
2020-03-04,-0.020938446055881466,0.005228882362117604
2020-03-05,0.005878131751690274,0.013117718330387884
2020-03-06,-0.025158410355622496,-0.00824696956475357
2020-03-09,-0.05251794582074276,-0.03127959544220149
2020-03-11,-0.01377147190899397,0.0072452865936927235
2020-03-12,-0.07820498740531157,-0.06549944436294586
2020-03-13,0.09114530942924848,0.0339361889945875
2020-03-16,-0.06874150176513594,-0.04706679482124365
2020-03-17,-0.03460014143756851,-0.0033098928441261943
2020-03-18,-0.0927018450871987,-0.048310029601415616
2020-03-19,-0.03505975489737856,-0.040288228119806924
2020-03-20,0.06273092517826151,0.05127436284962972
2020-03-23,-0.13141904078147604,-0.09013817005266711
2020-03-24,-0.006194984954921656,0.0008640741779886163
2020-03-25,0.052010005278028126,0.011163748245957228
2020-03-26,0.043731462967168566,0.0375599226895762
2020-03-27,0.006439431498842296,-0.009871186537568799
2020-03-30,-0.030578546417186492,0.00781679960424353
2020-03-31,0.03276542242644109,0.031175259968458047
2020-04-01,-0.02211495176230527,-0.0164771380037112
2020-04-03,-0.03315001459719813,0.0047685916772823855
2020-04-07,0.026622944773993407,0.06419496544990588
2020-04-08,0.011741467966116081,0.0064020852670172435
2020-04-09,0.02623421590999575,0.02303157234259312
2020-04-13,-0.010037235874224337,-0.011555254451104946
2020-04-15,0.003847575862935715,0.014734284715408164
2020-04-16,0.02480186879938584,0.004716650940705502
2020-04-17,0.016564197368701183,0.015111623065497959
2020-04-20,-0.005896318432226044,0.00707665567314697
2020-04-21,-0.008155075739302409,-0.021816125951765075
2020-04-22,0.003967761840879991,0.01935190087249894
2020-04-23,0.015338549825599124,0.0020664121559357262
2020-04-24,-0.013595622751045533,-0.012477989526436972
2020-04-27,0.034641597058875595,0.027732671295612077
2020-04-28,-0.004215335621709393,-0.005052723584538565
2020-04-29,-0.001444998515250262,0.0010630107902813712
2020-04-30,0.008533078837171582,0.012368880539499916
2020-05-04,-0.019565707332645843,-0.02098113953813807
2020-05-05,-0.01235415014010044,-0.014340700719255639
2020-05-06,-0.002744234555581704,0.0005245387861072537
2020-05-07,-0.013764386117634309,-0.013656720022166335
2020-05-08,-0.0031520014075913094,0.002042042461728899
2020-05-11,0.007816005246144009,-0.00016513604300893991
2020-05-12,-0.009941351671094889,-0.009080945089660286
2020-05-13,0.004824269423954419,0.005568246966661139
2020-05-14,0.007834116543637526,0.006345933301434625
2020-05-15,0.005475710122444966,-0.004766547736098081
2020-05-18,-0.03317717959601152,-0.015754865951174812
2020-05-19,0.005710067142924435,0.0068748050630624835
2020-05-20,0.022574322279039327,0.006817121073847021
2020-05-21,0.01912547865143166,-0.006708251196215431
2020-05-22,0.004830490077776917,-0.0054171342246353005
2020-05-26,-0.005438202793616398,-0.0007564228261378592
2020-05-27,-0.010030406138054171,-0.000984895173611
2020-05-28,0.010993345650011976,0.006996874252874319
2020-05-29,0.030418065705985153,0.022955815115677458
2020-06-01,0.007447706437995638,0.026666485903045878
2020-06-02,0.024077922992687073,0.0002967167686893646
2020-06-03,0.02099891463716519,0.0019694133148489
2020-06-04,-0.0004838748050211006,-0.00809288895179927
2020-06-05,0.0017980328901412435,0.02174960703905504
2020-06-08,-0.008009134181835353,0.011319888743845263
2020-06-09,0.002770728944794909,-0.011147574084354295
2020-06-10,0.005936793695947795,-0.01068087295868092
2020-06-11,-0.01430195372509524,-0.008255281872999953
2020-06-12,0.007467172334343797,0.0187083826487644
2020-06-15,0.0016441696679754259,-0.013195374473004562
2020-06-16,0.01715991626520119,-0.002893242109244576
2020-06-17,-0.0015268277609382652,-0.006378705084140512
2020-06-18,-0.002557534600087785,0.006465762720728518
2020-06-19,0.003176701664895143,0.01085060640887292
2020-06-22,0.000896321134315814,0.018292834476643094
2020-06-23,0.015316509421906987,0.019181250808283146
2020-06-24,-0.010775739795727879,-0.007092086439040801
2020-06-25,-0.0025356151117625902,0.00531549915911933
2020-06-26,-0.003947860511881673,0.012811207111256717
2020-06-29,-0.007601211145144338,-0.007302924744063688
2020-06-30,0.0116476872114617,-0.00672137362549563
2020-07-01,0.01089119272229011,-0.005214845363281095
2020-07-02,0.0023352847699202872,0.010842039828475203
2020-07-03,0.000616207267535307,0.007739062791549678
2020-07-06,0.0028352554801116536,0.013638047998192349
2020-07-07,0.005628216854173029,0.010562747424393448
2020-07-08,0.00815622839949115,0.006893632323828891
2020-07-09,0.014524461751195039,0.008794346274101139
2020-07-10,0.0031713246793136918,-0.001843962850788028
2020-07-13,-0.001491708183397944,0.01920677524280623
2020-07-14,-0.013025644093188071,0.00015664855873875894
2020-07-15,0.006063048945091687,0.006606726028413279
2020-07-16,0.007695648908483843,0.0028669627035289302
2020-07-17,0.009026325910862942,0.006796151281744267
2020-07-20,0.014799617983092261,0.009357620656957666
2020-07-21,0.00479735259349634,-0.005524714732676794
2020-07-22,0.015106133390892396,-0.011635245662003357
2020-07-23,0.006214883539663152,0.014231720192802388
2020-07-24,0.00797303296233487,-0.0004902931929927634
2020-07-27,-0.010915580381350987,-0.00559899773464434
2020-07-28,-0.00041795001477817895,0.00542585467358081
2020-07-29,-0.006945397071474013,0.016183522910181658
2020-07-30,-0.006776613253227648,0.007372210579591254
2020-07-31,0.018962983326350713,0.0009366214450285959
2020-08-03,0.013668175946757621,0.00886981964201694
2020-08-04,0.016102378878553925,0.0019481755110308807
2020-08-05,0.018541504222656213,-0.0023357167769711973
2020-08-06,0.0022680192698179003,0.009400430174682173
2020-08-07,0.025143249484850694,0.0075510195082935105
2020-08-10,0.04168773987248642,0.008838031570351346
2020-08-11,0.014794531080299711,-0.005863955483567995
2020-08-12,-0.020608342453675488,-0.007039922285159261
2020-08-13,-0.003154174473669946,0.007563019308413077
2020-08-14,-0.01713998636707914,-0.006269641595127551
2020-08-17,0.005285440293954391,0.004742452692705346
2020-08-18,0.011517722288618693,0.008834581180352075
2020-08-19,0.0037605549574586394,-0.0010381870368006973
2020-08-20,-0.00036444384174660893,-0.00023439854323059617
2020-08-21,0.030915012131301767,0.009985785461442243
2020-08-24,0.037969402549675735,0.019894042056995076
2020-08-25,-0.012157212394869887,-0.0010854051598790937
2020-08-26,0.007259321804710117,-0.0006445396001923953
2020-08-27,-0.0010392976309162583,-0.0024178455107374264
2020-08-28,-0.01655729617428492,-0.00971337967698005
2020-08-31,-0.05133242531710802,-0.026338956038332362
2020-09-01,0.004757037396626584,0.00916161544102212
2020-09-02,0.040712375002970314,0.005584341115240976
2020-09-03,0.005597515658590568,0.006865895225808494
2020-09-04,-0.00248517357224598,-0.013150628699237332
2020-09-07,-0.0016065655379963184,-0.0006413537069673847
2020-09-08,0.005787426399975537,-0.0029723823988455633
2020-09-09,-0.0036775145565230982,0.0013914727277477557
2020-09-10,0.009642748688207137,0.005720102985861564
2020-09-11,-0.008132303569997168,0.009097978347325286
2020-09-14,0.051742809435945336,0.005952339684036412
2020-09-15,0.0203079152422041,0.006007553312701086
2020-09-16,0.0018586766812291877,-0.00018557694905296795
2020-09-17,-0.018080411035657717,-0.005104487818467174
2020-09-18,-0.00920190379264918,-0.007613009287172123
2020-09-21,-0.03589268092894238,-0.013790106458425266
2020-09-22,-0.03416435103186155,-0.0105446862635864
2020-09-23,0.005031257060186034,-0.007773762565387754
2020-09-24,-0.02877673612765741,-0.01387396850000222
2020-09-25,0.025912265447436633,0.018169887115709216
2020-09-28,0.03164893622293663,0.016662731922668872
2020-09-29,0.0014267816188320293,-0.01078127712383703
2020-09-30,0.005114354995510384,0.00541629198505178
2020-10-01,-0.009423378721009401,0.0093804231172534
2020-10-05,-0.009210462361053495,0.005189513076934604
2020-10-06,-0.0014889964324911187,-0.0013534749285463166
2020-10-07,-0.011092878265827055,0.007368951483312625
2020-10-08,-0.0116272141788053,-0.0012421674130116411
2020-10-09,-0.0006876220037008718,-0.008035317623741878
2020-10-12,0.0018960112909034432,-0.003324805542911813
2020-10-13,0.010000452387553649,0.0011915104169315516
