,base,hard_stop,widen10,widen20,disaster05,disaster10,disaster15,extcap10,extcap15,extcap20,voltarget,p2exit,scaledP,tp_on_high,earlycut,maxrisk10,notional20
2018-11-30,0.0015110258092139173,-0.047188414242038235,-0.03983717614912685,0.0012900074002182293,-0.0401755296282692,0.0015113149391396963,0.0015115127071669843,0.006475745849127357,0.013949999935555235,-0.006770128229558803,-0.012100785586970475,0.0022695491014357305,-0.03843815339324763,-0.03393787619642452,-0.006013236847027703,-0.048000777987557974,-0.009952450889006204
2018-12-31,-0.01578733328321935,-0.055951647386576764,0.0002567007133118526,0.02147995004600478,-0.040412758470756316,-0.01578752860485244,-0.01578766220691752,0.002887470818945914,-0.012433415523427138,0.05682689490805615,-0.009487916126656781,-0.005933840814607461,-0.022664752505737296,-0.006808137959033789,-0.02616280464610421,-0.024449301415593316,0.0014062525768721024
2019-01-31,0.04052023183605269,0.06397573117390776,0.0266804495148123,0.03974279834786665,0.072498092582858,0.04052034060655352,0.0405204150067513,-0.014944801754683934,0.06609056664884427,0.0613833899524967,0.05970957678589639,0.0431574690691654,0.09968785587622353,0.09238507726011447,0.07364993315257617,0.07592592162558165,0.05104669253507632
2019-02-28,-0.014180462092025614,0.01818237959418889,-0.028424842402758776,-0.04500059704983106,0.032538170277230494,-0.014180462698192176,-0.01418046311281529,-0.06269603307319227,-0.02967896763904121,-0.025655823866251204,-0.0026509352668251385,0.028686173202128407,0.04492802477977986,0.0015541438712391997,0.020218634268881486,-0.004330526209804675,-0.04665502048069459
2019-03-31,-0.01704417196768304,-0.03160563420018625,-0.011812795295144451,-0.014011214935831462,-0.04406264700457874,-0.017044173446045252,-0.017044174457261696,0.013609469836677102,-0.007252867510928573,-0.021830007968425824,-0.03862309762967109,-0.025215293773390268,-0.10324283477721075,-0.03090507629522421,-0.050321161057241826,-0.01451770226648419,-0.014611382846243526
2019-04-30,0.049038414473488334,0.06418501458226045,0.012818923210487831,0.03129587077206608,0.0675784080747841,0.04903841882672122,0.049038421804378673,0.06736881061057765,0.03712180159684819,0.05295341949424315,0.08992344849948197,0.052778915128153026,0.08898927522691524,0.05093502819280937,0.09260638454085379,-0.0050202348590769885,0.030479320274293453
2019-05-31,0.039859658011931254,-0.06593032567576429,0.11459464630957039,0.04978802990173192,0.06202235112254195,0.03985965801449476,0.0398596580162478,0.06851990851000278,0.09386163299828487,0.09693160817963498,0.031997630082050144,0.0727085551758706,0.020846758308383118,0.13956897673620605,0.061071756391608556,0.03953801448069871,0.07822899502040737
2019-06-30,0.011314060706040019,-0.018783111437356337,-0.023907578566109144,-0.0008585624435388794,-0.00703704116906767,0.011314060706864915,0.011314060707428242,-0.010167390135772059,0.0010660598158898082,0.0009513133460301582,-0.004730049043118245,0.011367371996806819,0.01809755944232294,-0.02276956492023452,-0.005099114698730367,0.010450976083627772,-0.014232348154346153
2019-07-31,-0.010271584097099051,-0.04842272680322146,-0.05247909844593579,-0.03782355394961778,-0.12582419363376995,-0.010271584096782749,-0.010271584096566366,-0.028334709307439532,-0.06423016037290974,-0.010628671736500728,-0.09641100539251901,-0.058869678057721475,-0.0940247026088592,-0.06910448641165379,-0.10119299376623914,0.034479454408576915,-0.04190132223797205
2019-08-31,0.03859695110925365,0.016403944189987252,0.04520599978106721,0.030865782905035166,0.02487599846164401,0.03859695110925987,0.03859695110926453,0.09356951769897237,-0.004002613489033413,0.0281843490268181,0.02802946544119833,-0.01302314467067256,0.02492135053334077,0.07059046216985543,0.0653263668597317,0.06664907843078582,0.03575778604208435
2019-09-30,0.044967288080498324,0.030164533815166816,0.10380738515877597,0.030166314174159492,0.06725498231161375,0.04496728808049788,0.044967288080498324,0.032473019519399404,0.05250609166429632,0.051184991188855555,0.0658930176169279,0.040025527695069396,0.07368620999121633,0.0767602898782549,0.044931349039820656,0.0711706716179028,0.04872343029884574
2019-10-31,0.06676406949226488,0.028918686625456713,0.04797297053102212,0.04735023842948305,0.05418285272024259,0.06676406949226532,0.06676406949226465,0.06538495789724297,-0.004993656132244784,0.04066315155462075,0.029225559131351497,0.030563764571555296,0.0813851343010803,-0.010842566023702815,0.0883552789742792,0.016099218283346373,0.010658156300197952
2019-11-30,0.014128200676432723,-0.01965338524592608,-0.037190111916563295,0.03458495651935323,-0.04759960856539036,0.014128200676433389,0.014128200676433389,0.011370899054123917,0.13686528750875704,0.001972670930808995,0.030161158496023077,0.045162725856524366,-0.00820801850382602,0.0005155989589604726,0.010152931332096493,0.010476102527915199,-0.036989964510228956
2019-12-31,0.012144368884641876,0.019690584777744213,0.0016896800694985448,-0.009070074160187791,-0.03332613587974753,0.012144368884642542,0.012144368884642098,0.07049741180790492,0.02463247481196551,0.04308617495904965,0.020122207692276017,0.06007490829428397,0.005076736499661116,-0.001046865376770234,0.004300591991641456,-0.009570772383031834,0.01576082801958356
2020-01-31,0.09390092664465244,0.08605134693839589,0.043960647914069506,-0.008901345606908029,0.05924733430069273,0.09390092664465133,0.09390092664465155,0.019171382534360237,0.14219074910711038,0.026233446860870036,0.0009227504109008411,0.039303379891210355,0.07343521327155789,0.05593113953781392,0.050766729906358554,0.027811657316498595,0.0056439133980836775
2020-02-29,-0.030037502929775806,-0.023559186832990187,-0.02173600929650299,-0.09959458089524553,-0.06379812509407556,-0.030755607584977862,-0.036167346973783654,-0.06142983738220886,0.018803439079817963,-0.00866521765534689,-0.0698008232589451,-0.003153134070776775,-0.05885608089561145,0.00040420110328565073,0.010978830465007805,-0.08652396479691404,-0.06478242278626589
2020-03-31,-0.31103183575296955,-0.1784658992585728,-0.2878074236393785,-0.2126711948515284,-0.232019959697489,-0.33272411854046846,-0.2558138716733642,-0.2583519564593224,-0.27586671688367426,-0.20755108633599995,-0.2531721463947505,-0.2509214357958168,-0.22082451493113242,-0.1727267695891438,-0.15715133069467635,-0.20653713283481367,-0.18765510886603265
2020-04-30,0.23937014209443253,0.2065270697377768,0.2118972985333898,0.22673250139903467,0.18666005743541403,0.18983410496265907,0.23714222026248355,0.11898089083645491,0.2577980048910622,0.2298276295036672,0.18321552788381634,0.12243005809619989,0.14208121750911418,0.14077574781929458,0.17842318067973162,0.21435211183269298,0.18375670895372442
2020-05-31,0.02376212347077722,0.012664502817040457,-0.0019704803951787753,-0.012579626493323448,0.0124329877076792,0.016227429869054344,-0.01206370504646237,-0.025009295111963925,0.021635716220309575,0.06427264197211002,0.023131305098712973,0.046576423134987444,0.04454584180374255,0.012052190205109392,-0.015586162957842209,-0.0010342597776772378,-0.015537474054821643
2020-06-30,0.03215757073766912,0.04635547547121521,0.013699805637925389,0.05948446113501249,0.052272455690572484,0.043304278346437464,0.09796752170947354,0.04713752026388773,0.025503995825621795,0.05811645751881245,0.05730285090596832,0.026974034968130445,0.0442114027603433,0.033292866402136134,0.01836443968278134,0.08398150289298156,0.07077261634983856
2020-07-31,0.08625480154467469,0.04371478957579367,0.014757503888501278,0.03778059940777179,0.0406159848452039,0.036203204848055615,0.013028819978966766,-0.03583834734614488,0.005288260375091669,0.08542404816556703,0.03268148625081424,0.025683771273448786,0.05786201168951299,0.0028084562380881195,0.008136759147689077,0.06326076594397545,0.05667250511679556
2020-08-31,0.028654089414557493,0.026595920645190674,0.03637708608920054,0.0200441629927699,0.05263934882069199,0.028704280877719812,0.04652142365296652,0.059217652635987106,0.1269529950199746,0.09267277996845547,0.030786930929047607,0.10397229371735905,0.0692868629503256,0.05491687937354839,0.020000974882083522,0.022661914369130676,0.03574924956708436
2020-09-30,-0.01017068342227001,0.0370237144699761,0.024344336235523345,0.04394565189755828,0.03956757206117878,0.004592825090217634,-0.006429444950061258,-0.03682967598220155,0.004078976229921594,-0.015765666108317755,0.020923868789156863,0.08406545321627346,0.05996247153007683,0.0038089742017930472,-0.03290032199314563,-0.025282698138555992,0.04015319072572243
2020-10-31,0.008486831712395393,-0.041837276441934246,-0.041398331219840157,0.014575550769514223,-0.03045653919362501,-0.01618250006653854,0.023620199368159067,-0.03150760621176252,0.05039666246066421,-0.0013002455278818825,0.012300827319248198,-0.058597289051184,-0.008629680886821256,-0.0476460436307542,-0.0788276146775082,0.0034534434913189305,-0.010636643067240326
2020-11-30,0.05182431274628185,0.045824790082593436,0.027214467378672058,0.09336176006590069,0.05569624100226522,0.054388236087564934,0.05694498433121953,0.00852431243315288,0.014583285934579582,0.038587247026187876,0.050329634011524016,0.047434244554838356,0.039771363640013435,0.05029208134264862,0.060661744451207866,0.06154905097828345,0.030331274652017903
2020-12-31,-0.008494264196999946,-0.014703779736575218,0.01694870062594167,-0.027888612093668552,-0.006397053258545005,-0.011047155172975831,-0.025198711828357978,0.0514399197054638,0.0467386553698621,0.04635890919626506,0.007103888659551139,0.012037293300452667,0.032364538828522305,0.010248531386455317,0.0024722793044402724,-0.02199062772144278,-0.0271922227036534
2021-01-31,0.0237070976096041,0.019832101336922703,0.019378683259427598,0.012836996787995325,0.03182887110854704,0.023732440755914297,0.019788842186597044,0.0,0.0,-0.005384867099682111,0.019684433614041374,-0.012468278485133766,0.012743785763166482,-0.0063080380506104206,0.019086287048349027,0.02939336941259274,-0.002477608871061965
2021-02-28,0.025890609993137303,0.021332379945173896,-0.0015921046183262622,0.010957548437462883,0.01650583495575253,0.025943548597593846,0.021475934239914674,0.0,0.0,0.02276969520845995,0.020362812279501652,0.043266908551634176,0.10541121802196929,0.013138988456613543,0.01657056902142018,0.023270622425950904,0.022165438866468268
2021-03-31,-0.0016843948238716155,-0.0014748291330133334,0.002983156106895146,-0.0008093030443483418,0.003658159394547278,-0.0016750972376611273,-0.0017201553804300218,-0.006573341926993326,0.002296627361302317,-0.002561689796995892,-0.0013296504828954614,-0.02819641107791393,0.0037903834909833733,0.018791237552735263,0.01482315344404328,-0.0006134774876913607,-0.0016415218759550099
2021-04-30,-0.0297453768556597,-0.03024010086068496,-0.0347939003067641,-0.022137158880679908,-0.027946727604359123,-0.029745182825559047,-0.029744337616255057,-0.055060321996041384,-0.06160353974180088,-0.024491778606233083,-0.029588510846315197,0.00617785961795847,-0.021051171625337428,-0.033822337605414976,-0.008553938519419546,-0.020804822513142862,-0.029743347115688934
2021-05-31,0.05446223574452036,0.04689773231837191,0.04834543979396844,0.03949700630067321,0.05408929517950245,0.05446163340179,0.054460991057018626,0.03927469063979783,0.05218549904991443,0.016730692238480227,0.05377988783683385,0.08978717629872124,0.09390241928028376,0.07012244139563206,0.01746407174773834,0.10781800345140313,0.05457709968199764
2021-06-30,0.03591030146537677,0.04644620189412607,0.04768140842787982,0.06321014649023904,0.03587953032498725,0.035910319052598005,0.03591037321181556,0.001751518117377282,0.047024986315373773,0.07062347344236009,0.03619947698256265,0.046597780069761896,0.04955735562890884,0.0544159497229606,0.054824497195379296,0.03486507401238392,0.03204692110259577
2021-07-31,0.06009158860300001,0.04801633956075557,0.0355747716952024,0.07135813010863545,0.06007778290762178,0.06009160932012625,0.06009166310215952,0.03138783502397602,-0.02631482292521914,-0.009669904368898363,0.03994604640217925,0.01592845192357828,0.04933915126380839,0.09907302133882556,0.04585080328230551,0.09061453229286576,0.1030048051802781
2021-08-31,-0.017483813527033654,-0.017481956409650667,-0.006797748975189588,-0.035613644271848544,-0.017483543041232008,-0.017483812788381292,-0.017483814838819,-0.029349241626176914,-0.02888698515066712,-0.025701632605598768,-0.028518736829535096,-0.08104078322191155,0.002336042256721127,-0.02271374389046643,-0.025382962931356223,-0.0007858053749927318,-0.04813407281752835
2021-09-30,0.14571391837905456,0.14591783935573277,0.12903525164711027,0.13392272557706675,0.14571361213980083,0.1457139182378533,0.14571391899487818,0.02630881505274396,-0.004232559418144932,0.09046683759695151,0.13784350859030914,0.084419961167717,0.015034377377123986,0.06716014298512452,0.1437610399123812,0.1299200146741466,0.13842501855438671
2021-10-31,-0.0005546909209648287,-0.0005654785947625252,-0.01614964795610474,0.06064790568478329,-0.0005546741880627648,-0.0005546909234009911,-0.0005546910219166312,-0.013552798826880208,-0.09000780360125216,-0.04684509687942151,-0.01356822579808492,0.0011356039014112085,0.01896767555297063,0.03352079264055008,0.0025028907516533305,0.013340987018439998,-0.015191125243746662
2021-11-30,-0.03911964913599075,-0.015702281645927685,0.0041994889897243315,-0.0305007077503906,-0.03911964365035159,-0.039119649133549594,-0.0391196491515996,-0.026421631081730568,-0.03778539336342712,-0.031769669737785944,-0.03438560159877291,-0.025721332734839564,-0.025997445642058636,0.023362344308301308,-0.018560493432893677,-0.029555982993798025,0.006885343120556442
2021-12-31,0.05628591138501138,-0.0008432840201311187,0.03486251283096098,0.024198942547184465,0.056285911305347325,0.05628591138540817,0.056285911386124265,-0.0090130687772918,-0.025655979096699144,-0.005470708762304488,0.027451001517670326,0.02022946161834338,-0.0022589923634709352,0.07051473333039171,0.06956918693172165,0.022997396554933047,0.0017112616178553974
2022-01-31,0.03409101160016359,0.07561109818794232,0.01468417276455214,0.029872994454199775,0.034091011394771664,0.03409101160006367,0.03409101160076977,0.05880194178384479,0.008387912934147757,0.002340229642094682,0.03770651101076439,0.017175209764916488,0.029392671125234138,-0.01702900100730176,-0.0013306783831648072,0.051061773175522296,0.06802018544165711
2022-02-28,-0.03655622484479881,-0.002495954732026129,-0.07731132338120272,-0.053198637156187334,-0.0644037821205874,-0.03655622484480381,-0.0365562248447846,-0.09172021368366079,-0.053640302568825016,-0.050733570900186375,-0.060341022621764995,-0.029394424612071757,-0.10535802739206412,-0.13040523625145695,-0.08774799670938838,-0.1510587238274146,-0.014815334661752888
2022-03-31,0.03799635942734114,0.04029304533424671,0.06569799060308368,0.047646405954367976,0.09353012747233436,0.03799635942734225,0.03799635942733337,0.036087073587705465,0.11506910240193724,0.10893434400548885,0.04727397693393365,0.03911172364750182,0.06853061451738629,0.06114505214227495,0.04914202274401003,0.032586985198411966,0.04279469923242374
2022-04-30,0.12726500102051053,0.08088976731716002,0.15941669339565823,0.1536519170861359,0.08693940137674017,0.12726500102051186,0.12726500102051008,-0.06948005234831867,0.09873108968803712,0.02348477264818727,0.08279365357586221,0.041126562809257194,0.08638615721612153,0.08634413823630793,0.07422112227564814,0.02639976509424713,0.1422613368440755
2022-05-31,-0.06502886229821536,-0.05545155203642216,-0.042502111591852465,-0.057418687492277964,-0.10392509407479322,-0.06467281532224423,-0.0650288622982168,-0.16060774695223567,-0.04118922383375023,-0.07822098867130756,-0.09298571972564285,-0.08724462172931602,-0.051078242501621296,-0.08525675408714894,-0.057758827103020716,-0.06210919999885012,-0.039035207747034395
2022-06-30,-0.05631605589034705,-0.05260137155320266,-0.006397565695711704,-0.05595189590129368,-0.04329144652892081,-0.05630251747706638,-0.05631605589034694,-0.04746701835694922,-0.037477353340439445,-0.05492419947068383,-0.06290533902002526,-0.03171238660594833,-0.016518321993913454,-0.020521505754079628,-0.038291049194666194,-0.047222705611536187,-0.0355794348899815
2022-07-31,0.05591271783714902,0.09178791718890933,0.052877644292394166,0.07529122694967283,0.06769258751380103,0.055891751814039825,0.05591271783714946,0.1054468188025024,0.07297607651182658,0.05228287075387983,0.07529930796719975,0.1226678379624806,0.03834264179518265,0.11162731768149325,0.0397638495056416,0.08151323945313305,0.046773478165486715
2022-08-31,0.0882567147863964,0.05401298503927676,0.12047051266846265,0.08820503359453191,0.10410747452276725,0.08825791034057029,0.08825671478639707,0.03347081232234306,0.05481134180520586,0.07158931411952918,0.05895203160434237,0.11721821106925234,0.06729469882530892,0.0949372707108398,0.07024100946112055,0.11888350036816586,0.05027637275462116
2022-09-30,0.05678415873345899,0.05423417584332202,0.03892055166298758,0.06747492055355253,0.07036894528227688,0.056784436435590724,0.05678415873345877,0.025151916888185744,0.09039799564231399,0.03144367787308444,0.05522454088520523,0.004662591853460851,0.012536812230725669,-0.004975121984862718,-0.006049861952717173,0.05819371035132148,-0.02546880682724939
2022-10-31,0.028528112829698138,0.05815790524510511,0.04928232902392682,0.03996180463420762,0.03230366920188921,0.028528099414530717,0.028528112829698138,0.03406985607153401,0.022966663021337874,0.049563298280085544,0.052406704158691086,0.03544112092248297,-0.030807264365349085,0.034710864704865285,0.01186839098240422,0.13039802824279834,0.010570853354548326
2022-11-30,0.02768442368421442,0.031241089710463132,0.04228563807901975,0.039434341111704185,0.03280411906178604,0.027684411508355433,0.027684423684214865,-0.02450188493582839,-0.010010506270909492,0.028085205898839005,0.021746931491501975,0.08416531670189586,-0.018914798227589902,0.10818704745936847,-0.007914153910442923,0.0842987953538985,-0.005748305808784493
2022-12-31,0.021115348574583637,-0.008885994539324815,-0.006504416684309233,-0.004316805472062923,-0.04254155533373327,0.021115348243073706,0.021115348574583637,0.060864514940680126,-0.018805403304036017,-0.007222031839652865,-0.05444856419054156,-0.036051741262376424,0.010230557781253813,0.004043174073585565,-0.11512945508094385,-0.04213579905224851,-0.06154474675413002
2023-01-31,-0.012262023972426483,0.008639793287277486,-0.03751923189545847,0.017725127249375028,-0.04677764545285623,-0.01216956420096793,-0.012262023972426705,-0.04199202700800142,-0.011825341754420071,0.0073853820593285935,-0.06616539767183294,-0.02000736183799956,-0.03674848568322575,-0.07621021717957532,-0.08477759579283439,-0.033619474506940805,-0.05804643606955184
2023-02-28,0.02008878746149856,0.0013955793141946504,0.07460181858042225,0.018967010429171927,-0.01831946607726398,0.02008801029836249,0.02008878746149856,-0.026153202250328023,-0.025894395339922993,0.008354935323142243,-0.042043481537976324,-0.009869579988119437,-0.05305867076027748,-0.034613567646904486,-0.021405503095729417,-0.030175491195966853,0.04561025510125294
2023-03-31,0.00683928044437665,0.010199090958578738,-0.017543521527485395,-0.011378037552549736,0.014171300950121646,0.006986293979712732,0.006839280444376872,-0.04374954913568241,-0.007790496776407196,0.012553263290341121,0.04168696713159692,0.02798389004232904,0.030700760072887467,0.031795217485904415,0.0408620179996011,0.0392031001747728,0.00922066713312808
2023-04-30,0.058063854767483214,0.03656988399542893,0.03888229908693375,0.04992691121600501,0.0727005108763712,0.05805514132452183,0.058063854767483436,0.05474077387720078,0.06825930506180122,0.05077028489663937,0.024050324488512853,0.039400330994540544,0.06198564589518596,0.042766125821840584,0.045118432013696586,0.023528399017709978,0.047878300470851176
2023-05-31,0.05206118316862085,0.05026784276584295,0.0617435465284093,0.07692672976493808,0.009558129231573176,0.05205391437877549,0.05206118316861974,0.010958738411799507,0.11845535056180978,0.09586680645181467,0.01088275031053021,0.05290132566128314,0.06895329117195592,0.03197200621954588,0.03273873170654906,0.06546929697732695,0.021606009482169508
2023-06-30,0.04890052431147662,0.06912942271814893,0.04374804634126295,0.04660563815095142,0.025982535891289293,0.048899659442054544,0.04890052431147618,0.03418597022188408,0.07857299429516074,0.04613249778061812,0.05446915445686362,0.07130753483987617,0.04567887977120555,0.03260112939672166,0.07548485259112248,0.06151019223546306,0.07340354339158783
2023-07-31,0.11957628727700076,0.08083157475099512,0.06393070297988057,0.03782565337039934,0.07191808627406249,0.11972078847727397,0.11957628727700098,0.06074921043225601,0.007301063927774631,0.06224871474515847,0.05328633822126494,0.09987645771638065,0.04457029305225846,0.0709068203332881,0.09959594728699606,0.08123285038809991,0.11704281226748403
2023-08-31,0.013409211309106217,0.008637172662538495,0.01962964066882389,0.06956613428429148,0.04855435996170554,0.013404109280857224,0.013409211309106217,-0.012225794727913852,0.02688004733872873,-0.010130209672513657,-0.009209068995780778,0.10555246657443185,0.03794845343429931,-0.016032031255720613,0.04444807001713458,0.03872159028341238,0.0009588425046225257
2023-09-30,0.049132547496477885,0.013033947886962105,-0.007085038435985402,-0.014998257342243915,-0.01734262843308021,0.049133964114014717,0.049132547496477885,-0.011310463579426777,0.041153689876538335,0.02057490558451991,-0.009524259964654891,0.06542089675937368,-0.00454921440185474,0.028554066565771086,0.017842393143368218,-0.00984795967160812,0.06688035473387521
2023-10-31,0.018287592391603935,0.021264880419790133,0.06818886708927008,0.06679890752073869,0.05295588929642592,0.008003326013298562,0.01828759239160438,-0.04588000226246358,0.02900705519376512,0.06722779726732608,0.008956471678764677,-0.01582924674707109,-0.010213945055932427,0.048376478909805565,0.02900886701488159,-0.040613517939528165,0.050056919691094715
2023-11-30,0.07774479498011289,0.07420294177956177,0.06567155716012651,0.07406476888153724,0.04816617991626182,0.014177638947258986,0.07774479498011355,0.056195072623201,0.08144095202047241,0.0962221405514272,0.024869550667952378,0.07336807971815262,0.06935287440738902,0.0771188335335069,0.1210758670984513,0.06255804643767537,0.0907915563756756
