ticker,entry_date,qty,basis,pnl,entry_px,last_exit,days_held,n_sells,n_trims,final_reason,nms,rank_in_band,n_rankable,mr12,mr6,turnover,return_pct,exit_px_eff
SANOFI,2020-04-01,5,24178.872300000003,8525.5046,4593.6199,2020-10-01,125,2,1,rebalance_exit,2.4990023360302374,19.0,150,1.3778272716900388,1.0488827531468343,70016211.17578125,35.26014155755311,6540.87538
MIDHANI,2020-04-01,177,30624.5107,4017.3961,169.01,2020-09-01,103,3,2,rebalance_exit,2.89841016298038,10.000000000000009,150,1.3037002673846547,1.5582958168447665,114259809.07154846,13.118237673589997,195.71698757062146
AJANTPHARM,2020-04-01,34,29994.5767,4131.9958,865.5075,2020-10-01,125,2,1,rebalance_exit,2.1975680619293847,22.999999999999996,150,0.9632840640568258,0.9664526050918022,193396616.0991211,13.775809678287606,1003.7227205882353
VBL,2020-04-01,528,24961.367400000003,4490.0302,46.8637,2020-06-01,37,2,1,rebalance_exit,2.0713254281610345,30.000000000000004,150,1.197572721749825,0.6700808758313217,144074426.7257309,17.987917601020527,55.77916212121213
ALKEM,2020-04-01,17,38564.4055,4569.4782,2225.6484,2020-10-01,125,7,6,rebalance_exit,3.104793927967397,7.999999999999995,150,1.877264202825237,1.4287387518950283,201818317.1734619,11.848952786268155,2537.287276470588
ATUL,2020-04-01,6,24062.9064,5177.4289,4010.4844,2020-08-03,82,2,1,rebalance_exit,2.43486483313388,20.000000000000007,150,1.5357210342511691,0.8733631195162845,107442596.9296875,21.516224241307775,4873.3892166666665
RALLIS,2020-05-04,222,46808.567,9520.0955,194.5493,2020-12-01,148,6,5,rebalance_exit,2.1061167066810462,22.999999999999996,150,0.1654754226690953,0.1029922672760206,74354050.17749023,20.33836135167308,253.732713963964
MINDTREE,2020-05-04,30,27304.0767,11506.2641,886.5936,2020-10-01,107,3,2,rebalance_exit,2.0525890653127794,24.0,150,-0.3183442604886396,0.3652753587743832,665481526.6,42.141194615088374,1293.678026666667
METROPOLIS,2020-05-04,81,24740.8911,5593.6336,305.4431,2020-08-03,64,3,2,rebalance_exit,2.4938969242151323,15.999999999999996,150,0.9126237631930848,-0.0159693285240533,120569595.21240234,22.60886068085074,374.50030493827165
INDIACEM,2020-05-04,332,34539.5324,4396.1693,100.0117,2020-10-01,107,4,3,rebalance_exit,2.290098488784456,20.000000000000007,150,-0.1588252139918957,0.4849364529908197,182978810.05628204,12.727935193471234,117.27620993975903
APLLTD,2020-05-04,60,47141.4547,9987.1538,696.9267,2021-01-01,170,6,5,rebalance_exit,1.9627629798665496,25.999999999999996,150,0.0748464931444524,0.0271179960491489,117068282.22424316,21.185501939973015,952.1434750000001
TORNTPOWER,2020-05-04,96,27027.811199999996,422.8954,281.5397,2020-08-03,64,1,0,rebalance_exit,2.4186133022958405,17.999999999999993,150,0.4299418121474205,0.2251809391296266,296608697.2877197,1.564667582108906,285.94486041666664
RITES,2020-05-04,314,27175.498600000003,848.1473000000001,86.4967,2020-06-01,19,2,1,rebalance_exit,2.02060042464444,25.000000000000004,150,0.5653443829959912,-0.2354373453620044,103230031.5712738,3.1209999583963475,89.24727993630574
SUDARSCHEM,2020-06-01,71,27067.6708,-344.1946,381.2348,2020-07-01,22,1,0,rebalance_exit,1.9140911995319057,30.000000000000004,150,0.8083278965717017,0.2325241090279131,75765692.3338623,-1.271607751340023,376.3869887323944
LAURUSLABS,2020-06-01,288,26837.0414,33149.1831,92.2206,2020-10-01,88,10,9,rebalance_exit,2.9952912808741794,7.999999999999995,150,1.0245023279939278,1.3975890916393112,122599954.15325163,123.52025920413121,208.2855017361111
JBCHEPHARM,2020-06-01,139,51600.0866,12507.6949,327.8941,2021-02-01,171,7,6,rebalance_exit,3.0242133813998606,5.999999999999999,150,1.6906845203859229,1.0413860058851634,108309447.87902832,24.239678117129362,461.2070611510792
AARTIIND,2020-06-01,56,27009.6232,1818.2848,482.3147,2020-09-01,66,1,0,rebalance_exit,2.5385703752687023,15.999999999999996,150,1.082248579780024,0.818006667767398,281150753.3300781,6.7319887676182,514.7840714285715
NATCOPHARM,2020-06-01,43,23966.028500000004,8179.5151000000005,557.3495,2020-08-03,45,2,1,rebalance_exit,1.9792867625699448,28.000000000000007,150,0.6598703476944565,0.3975029567013933,111396205.23986816,34.129622686545666,747.570781395349
IEX,2020-07-01,507,27806.5164,-189.4242,54.8452,2020-08-03,23,1,0,rebalance_exit,1.9756153800869456,27.0,150,0.5568903745851342,0.5333265760844392,74531994.44766998,-0.681222333913068,54.47158224852071
ALKYLAMINE,2020-07-01,33,27448.007400000002,1558.5299,826.4538,2020-08-03,23,2,1,rebalance_exit,4.114202279314796,2.9999999999999964,150,2.798881450771114,1.745590127961205,77901096.12011719,5.67811672915827,878.9859787878789
BALKRISIND,2020-07-01,26,31853.387800000004,10479.593499999999,1225.1303,2020-12-01,107,2,1,rebalance_exit,2.25332273440606,21.0,150,1.2595976398944424,0.4659523904066754,771866365.4406738,32.89946289480706,1628.1915884615385
ASTRAZEN,2020-07-01,13,47800.3806,6809.4715,3474.3557,2020-10-01,66,7,6,rebalance_exit,1.9727706755452932,28.000000000000007,150,1.1313252787620087,0.2163392793340977,130472150.26367188,14.24564284745465,4200.757853846154
DMART,2020-07-01,14,31874.091200000003,-123.3245,2276.7208,2020-09-01,44,2,1,rebalance_exit,2.61579692891644,15.000000000000009,150,1.879633275208081,0.5403189511979851,724780000.0,-0.3869114235326025,2267.911907142857
BAYERCROP,2020-07-01,9,45462.890199999994,-4433.1174,5137.4566,2020-12-01,107,2,1,rebalance_exit,2.871960309240426,12.000000000000004,150,1.4804038244104272,1.0502544617863374,84751414.31542969,-9.751068136006893,4558.863644444444
SYNGENE,2020-08-03,111,57130.7025,2666.7821999999996,483.9615,2021-04-01,167,3,2,rebalance_exit,2.424653333558429,14.0,150,0.7368376316355141,0.9331339664981196,177342560.51229858,4.667861733364822,538.7160783783784
IDBI,2020-08-03,872,31979.9024,-3043.9992,36.6742,2020-10-01,43,1,0,rebalance_exit,2.0264770905820653,25.000000000000004,150,0.662792589908629,0.5717098214800684,99651680.02988052,-9.518475578587132,33.1833752293578
KSCL,2020-08-03,55,31510.671499999997,-3269.3873,572.9213,2020-10-01,43,1,0,rebalance_exit,1.833536037894216,29.0,150,0.5228371437162967,0.4431068032727451,105073068.0215454,-10.375492315357356,513.4778945454545
EIDPARRY,2020-08-03,140,38614.1578,-2477.9092,277.4222,2020-11-02,64,2,1,rebalance_exit,1.941857480125345,27.0,150,1.1180653143431465,0.2843264462834304,132056147.32641602,-6.417100206701906,258.1160614285714
SCI,2020-08-03,573,28698.0174,2870.4598,50.0838,2020-09-01,21,2,1,rebalance_exit,1.9219136372809376,28.000000000000007,150,1.6897270799867108,0.0089920255865859,113376336.63765337,10.002293050390303,55.09332844677138
TV18BRDCST,2020-08-03,1342,42488.8625,-3144.0402000000004,32.0645,2020-11-02,64,3,2,rebalance_exit,2.0335844354810098,24.0,150,0.8780838525717881,0.4825015812269122,196018042.5,-7.399680798703426,29.318049403874813
NATCOPHARM,2020-09-01,57,44721.691100000004,4294.4627,724.8491,2021-02-01,105,2,1,rebalance_exit,2.054442330242962,22.999999999999996,150,1.2170862103152025,0.689933939891954,249471763.30517575,9.60263933310876,859.9325228070176
BSOFT,2020-09-01,294,50323.0055,17720.0542,149.5478,2021-04-01,146,5,4,rebalance_exit,1.952037629460701,25.999999999999996,150,1.6665421936371745,0.3577705218070619,218274034.22839355,35.212630930797644,231.43897857142858
MPHASIS,2020-09-01,40,42808.75,18347.2298,980.4134,2021-04-01,146,4,3,rebalance_exit,2.1021147716377997,21.0,150,0.6201777653676457,1.0316716549977931,191109068.2489624,42.85859736619266,1528.8994950000001
LALPATHLAB,2020-09-01,33,27892.1709,1835.5438,845.2173,2020-10-01,22,1,0,rebalance_exit,1.93326779646548,27.0,150,1.5577328284080856,0.3891637786652217,196838211.59362796,6.5808567091491605,900.8398393939394
ITI,2020-09-01,306,40239.666000000005,-3424.1638000000003,132.4809,2020-11-02,43,2,1,rebalance_exit,2.379611272250781,15.000000000000009,150,1.6317762656421062,0.8557110496325673,215095470.0086975,-8.509424009632683,120.31209869281047
ALKYLAMINE,2020-09-01,23,27936.6257,1011.2872,1214.6359,2020-10-01,22,1,0,rebalance_exit,3.098697256847421,5.999999999999999,150,3.995198404486776,0.5242430166553641,119333428.01696776,3.619933240541645,1258.604908695652
SEQUENT,2020-09-01,303,42098.4936,19517.9123,130.2045,2021-02-01,105,5,4,rebalance_exit,2.097952530252621,22.000000000000004,150,1.4105735720542645,0.6455129516873918,162797182.25,46.36249573547686,203.35447491749173
CDSL,2020-09-01,211,42634.1366,18978.528,188.8491,2021-03-01,125,3,2,rebalance_exit,2.298210708423796,15.999999999999996,150,2.095593034452378,0.5402531474557066,235485604.1705933,44.51486417576473,292.00314976303315
LTI,2020-09-01,19,55635.503899999996,19264.4819,2501.1806,2021-04-01,146,7,6,rebalance_exit,1.979200788489047,25.000000000000004,150,1.337131393184212,0.5473240922563721,298026042.25,34.62623783299642,3942.104515789473
FDC,2020-09-01,109,33640.9488,3647.6744,301.1616,2020-11-02,43,2,1,rebalance_exit,2.243567521040508,17.000000000000004,150,2.083205896668176,0.4847400631548672,154853905.37857056,10.84295934007664,342.0974605504587
FSL,2020-10-01,1155,106715.721,56185.942800000004,64.2459,2022-01-03,311,12,11,rebalance_exit,1.9330091020040487,15.000000000000009,150,0.5464853158872234,2.3735364247187176,183789084.89312363,52.6501084127989,141.04040155844157
PERSISTENT,2020-10-01,78,57072.8919,83854.86750000001,628.3393,2022-01-03,311,9,8,rebalance_exit,2.1213785743585696,12.000000000000004,150,1.800773065864346,1.8849605929959363,157184249.88427734,146.92591300073934,1806.7661461538462
GMMPFAUDLR,2020-10-01,31,41183.3388,-1755.7552,1328.4948,2020-12-01,41,1,0,rebalance_exit,3.068244118154322,4.000000000000003,150,3.986056867973837,1.9560850264149685,142468068.7064209,-4.263265803985761,1271.8575354838708
ATGL,2020-10-01,209,56247.9074,85860.1091,192.978,2021-05-03,143,14,13,rebalance_exit,1.7435758408861175,24.0,150,0.640799959913182,2.0332689039221705,272173823.6103821,152.64587265338872,679.9426626794258
TATAELXSI,2020-10-01,37,53562.139599999995,32251.9772,1216.4066,2021-04-01,124,9,8,rebalance_exit,1.8614153056762293,19.0,150,1.3855182439208025,1.7521239201263432,443867044.8179932,60.21413155048796,2319.3004540540537
APLAPOLLO,2020-10-01,213,94749.99650000001,53013.7385,291.5056,2021-11-01,268,13,12,rebalance_exit,1.941758155521964,14.0,150,1.4042858174710091,1.8603892475530348,128272827.87689207,55.95117726468728,693.7264553990611
AFFLE,2020-10-01,118,86104.9344,14578.4857,577.0141,2021-08-02,206,7,6,rebalance_exit,3.10275791931958,2.9999999999999964,150,2.431286258335137,2.9612640933262795,150735423.5684204,16.931068819210434,853.249322881356
STAR,2020-10-01,81,59333.6334,7526.8534,699.0045,2021-03-01,103,5,4,rebalance_exit,1.6417232718763597,28.000000000000007,150,1.3164150954531957,1.4669891177787824,660367651.7807617,12.685643822378825,825.4381086419753
EMAMILTD,2020-10-01,131,43818.992,13206.5597,318.5751,2021-04-01,124,3,2,rebalance_exit,1.8715577989146257,17.000000000000004,150,0.2294205112802518,2.47641620987149,167755126.3289795,30.138894340609205,435.309554961832
STRTECH,2020-10-01,260,38713.584,2828.478,148.8984,2020-12-01,41,1,0,rebalance_exit,1.749888180702522,22.000000000000004,150,0.0238724453426243,2.421114185694752,200223755.02586365,7.30616416191278,159.77716153846157
HINDZINC,2020-10-01,280,35166.6,2093.9071,125.595,2020-11-02,21,2,1,rebalance_exit,1.56122722995994,30.000000000000004,150,0.5909877809001118,1.7919734415966393,141780262.5703125,5.954249486728885,133.07323964285712
INDIAMART,2020-11-02,27,66946.9392,39644.2569,2282.9788,2021-04-01,103,5,4,rebalance_exit,2.989529089951973,7.999999999999995,150,3.085119127439647,1.9816007985588249,592793312.4975586,59.2174300628818,3947.822077777778
DEEPAKNTR,2020-11-02,60,48422.6628,44314.4778,722.838,2021-05-03,122,8,7,rebalance_exit,2.1141992031140058,17.999999999999993,150,2.52203416087428,1.0834269965952397,799189707.2642822,91.51598701424574,1545.61901
AMBER,2020-11-02,21,48520.4154,19775.612999999998,2218.0819,2021-04-01,103,4,3,rebalance_exit,2.2348875797692225,15.999999999999996,150,1.8698846911629876,1.6157075780289774,323671643.9033203,40.757303574115724,3252.1918285714282
KEC,2020-11-02,111,35021.598900000005,3788.1617,315.5099,2021-01-01,42,1,0,rebalance_exit,1.5941288914922378,30.000000000000004,150,0.6111730168616359,1.4320034394966257,109781627.580719,10.816644068183875,349.6374828828829
ALKYLAMINE,2020-11-02,33,39431.657999999996,9461.125,1165.7375,2021-01-01,42,3,2,rebalance_exit,3.163578520629736,7.000000000000005,150,4.500731122002146,1.4305738213295385,107933061.6430664,23.993728592391424,1481.5994848484847
ADVENZYMES,2020-11-02,149,44011.3066,2934.0562,296.5298,2021-01-01,42,2,1,rebalance_exit,2.59301955022436,10.000000000000009,150,1.5554023752242492,2.2881314182596744,137439477.54833984,6.6665964422878545,315.0695489932886
GRANULES,2020-12-01,146,57640.3766,-13826.6981,394.7971,2021-04-01,83,1,0,rebalance_exit,3.6342160561958687,2.000000000000006,150,3.5573394499725124,1.9757357787405552,753825473.352356,-23.987869121590712,300.0936883561644
LALPATHLAB,2020-12-01,40,44178.024,-755.217,1104.4506,2021-02-01,42,1,0,rebalance_exit,1.9974268895934968,25.999999999999996,150,1.1165412158409214,1.3071371235220068,295925175.5551758,-1.709485693610923,1085.570175
PHILIPCARB,2020-12-01,737,52936.190200000005,12657.5186,69.5843,2021-05-03,102,4,3,rebalance_exit,1.8437578558541303,29.0,150,0.3140380753357395,1.5764613812481545,116580689.20898438,23.91089829505713,89.0009617367707
PIIND,2020-12-01,23,51719.086,-4327.5855,2249.5727,2021-02-01,42,2,1,rebalance_exit,1.7832721378030372,30.000000000000004,150,1.167412434104294,1.0052196875556731,683570910.2578125,-8.367482557599722,2060.5000217391307
BLUEDART,2020-12-01,10,38413.577,1743.9107,3841.3577,2021-01-01,22,1,0,rebalance_exit,1.9564101290156823,27.0,150,1.2007947677951951,1.2061535465948685,105615873.76757812,4.539828977655478,4015.7487699999997
CYIENT,2020-12-01,108,47749.316399999996,10745.3165,442.1233,2021-02-01,42,2,1,rebalance_exit,2.053299367813312,22.999999999999996,150,0.1210568414197079,1.954822574033349,147999693.29718018,22.503602795033945,541.6169712962962
JKCEMENT,2020-12-01,30,65282.89080000001,16626.9826,1993.814,2021-06-01,122,4,3,rebalance_exit,2.514433390811056,15.000000000000009,150,1.6975566571474654,1.628347765255409,139508245.20263672,25.46912735671932,2730.3291133333337
WOCKPHARMA,2021-01-01,109,54108.210399999996,-3373.142,496.4056,2021-03-01,40,1,0,rebalance_exit,1.7798764121671755,28.000000000000007,150,1.4581933413092345,1.0480793978528216,231966649.64019772,-6.234066835816104,465.459343119266
METROPOLIS,2021-01-01,101,49040.1897,2762.8170999999998,484.3785,2021-02-01,20,2,1,rebalance_exit,1.711096081976342,30.000000000000004,150,1.034009551632509,1.1962438661000878,171297237.78222656,5.633781428867515,512.9010574257426
SUPREMEIND,2021-01-01,29,45017.10310000001,4794.3361,1552.3139,2021-02-01,20,2,1,rebalance_exit,1.889948706251384,25.000000000000004,150,1.2841107949403,1.2743277097467325,111979897.14331056,10.650032476212356,1717.6358344827588
KAJARIACER,2021-01-01,91,65633.1275,18245.146,672.7029,2021-07-01,122,5,4,rebalance_exit,1.9381677372624515,22.000000000000004,150,0.7533367924912835,1.620360918043765,198633039.2039795,27.798684437215034,921.7392692307693
ASTRAL,2021-02-01,80,87261.6716,28527.047199999997,961.1034,2021-09-01,144,9,8,rebalance_exit,1.9863973852905847,21.0,150,0.942939825217705,1.4826820605063875,229359517.09472656,32.69138291409948,1447.358985
BERGEPAINT,2021-02-01,85,49383.631499999996,3528.8392,580.9839,2021-04-01,41,2,1,rebalance_exit,1.775869129732374,30.000000000000004,150,0.9857173589893168,1.219194218357098,674068355.4180908,7.145766912666194,622.4996552941176
HFCL,2021-02-01,2055,58379.43149999999,-5865.8552,28.6728,2021-04-01,41,2,1,rebalance_exit,1.8990232487723548,25.000000000000004,150,0.7306076357813992,1.5135476553011116,258392966.11831284,-10.047811445371819,25.554051727493913
LAURUSLABS,2021-02-01,145,49384.477000000006,14218.454899999999,340.5826,2021-05-03,60,3,2,rebalance_exit,4.750154895301994,2.000000000000006,150,5.830809934376311,1.6206733459694835,1012867829.1902466,28.79134449474882,438.64090965517244
CROMPTON,2021-02-01,138,55702.5408,-3934.1752,403.6416,2021-04-01,41,2,1,rebalance_exit,1.8796187739774752,27.0,150,1.0438689794752951,1.300756620611548,458354745.4760742,-7.062828990378837,375.1330840579711
INDIACEM,2021-02-01,323,49855.0753,4203.9909,153.8909,2021-04-01,41,2,1,rebalance_exit,2.07177630022589,17.999999999999993,150,1.8311280071752956,1.037685455313454,289062513.08891296,8.43242312784151,167.36553003095975
VAKRANGEE,2021-02-01,1151,53666.873900000006,7051.045999999999,45.9829,2021-04-01,41,3,2,rebalance_exit,2.3952516272010183,12.000000000000004,150,0.440364762509245,2.2500377326751777,307707148.69729614,13.138544296689506,52.75231963509992
ADANIENSOL,2021-02-01,171,123832.96970000002,81039.7686,467.1807,2021-09-01,144,19,18,rebalance_exit,1.8577573970004837,29.0,150,0.5882619023975392,1.5537595603921308,236926197.75,65.44280476865603,1198.086188888889
TATASTLBSL,2021-02-01,1504,70239.8907,48719.5175,38.3338,2021-07-01,102,10,9,rebalance_exit,1.8732244567253145,28.000000000000007,150,0.5775310821355328,1.5777417635966575,155103264.0,69.36160779077066,79.09535119680851
CYIENT,2021-03-01,95,56276.16650000001,17450.137,592.3807,2021-07-01,82,2,1,rebalance_exit,1.949248034342102,24.0,150,0.9556145020096868,1.0873305615140696,238599709.6640625,31.00804138817806,776.0663526315791
JKTYRE,2021-03-01,479,56196.3279,-2173.4471,117.3201,2021-05-03,40,1,0,rebalance_exit,2.951571346309932,9.000000000000002,150,1.556262102194692,1.7455998836452007,300424998.99090576,-3.8675963024979074,112.78263215031315
CHAMBLFERT,2021-03-01,254,55461.4334,-6700.7555,218.3521,2021-05-03,40,1,0,rebalance_exit,2.5013045115259485,12.999999999999996,150,1.4394741316114894,1.3691661679192233,201205747.3791504,-12.081828920058166,191.97117283464567
LTTS,2021-03-01,19,46287.2908,1363.6759,2436.1732,2021-04-01,21,1,0,rebalance_exit,2.036296825678043,22.000000000000004,150,0.929437899951558,1.1858226435738062,494374423.1020508,2.9461130181332624,2507.945615789474
CEATLTD,2021-03-01,40,60486.476,-7922.0375,1512.1619,2021-05-03,40,1,0,rebalance_exit,2.407797552961139,14.0,150,1.18074494078673,1.4146734889773578,388617468.9541016,-13.097204571812052,1314.1109625000001
PAGEIND,2021-03-01,1,26896.8179,1878.2301,26896.8179,2021-04-01,21,1,0,rebalance_exit,1.9263614269499136,25.000000000000004,150,0.7440368639100818,1.176668592038188,1151299040.4296875,6.98309408563903,28775.048
TATAMTRDVR,2021-03-01,617,81832.6516,3511.5358,129.5028,2021-09-01,124,4,3,rebalance_exit,2.403274885271616,15.999999999999996,150,1.120177645086762,1.442221710320514,645232331.1,4.291118192240028,138.32121134521879
TRIDENT,2021-03-01,4005,51122.223,-1312.7025,12.7646,2021-05-03,40,1,0,rebalance_exit,3.330499490789753,5.999999999999999,150,2.2429999834877368,1.7519952707453494,178823719.83312893,-2.567772727723519,12.436834082397004
INDIANB,2021-04-01,691,68238.293,15080.0331,99.479,2021-07-01,61,4,3,rebalance_exit,2.3193465344535453,17.999999999999993,150,3.63399659523878,2.474713937663431,334982554.77290344,22.099077273225458,120.5764487698987
HEG,2021-04-01,195,55760.24350000001,24439.301600000003,276.4229,2021-05-03,19,4,3,rebalance_exit,1.8061373841297748,29.0,150,3.656174006671253,1.664433092337982,544714372.8286743,43.82925910285883,411.27971846153855
PNCINFRA,2021-04-01,217,55413.488900000004,-4267.5114,255.3617,2021-05-03,19,1,0,rebalance_exit,1.831350078707635,25.999999999999996,150,4.081418087273325,1.5165310933843712,175536624.306427,-7.701214063061819,235.69574884792627
NCC,2021-04-01,871,63820.43459999999,6558.874199999999,73.2726,2021-07-01,61,2,1,rebalance_exit,2.855701910030222,9.000000000000002,150,6.001888529583088,2.268782673562063,443313680.53178406,10.277075424365725,80.8028803673938
ABB,2021-04-01,48,66060.50880000001,12284.911699999999,1376.2606,2021-06-01,39,2,1,rebalance_exit,1.7963066022814966,30.000000000000004,150,2.28154732827725,2.254328881281689,199078125.6335449,18.59645334732874,1632.1962604166667
RCF,2021-04-01,931,63997.312399999995,4960.5419,68.7404,2021-06-01,39,2,1,rebalance_exit,1.82216305511816,27.0,150,3.864805334547056,1.5975726974900937,170875326.24657822,7.751172219538395,74.06858678839956
PRAJIND,2021-04-01,377,83228.4976,34267.0752,187.0928,2021-09-01,103,8,7,rebalance_exit,2.33256056668038,17.000000000000004,150,3.879746474253865,2.387125067642889,271773074.8943176,41.17228616175333,311.6593442970822
TATACOMM,2021-04-01,51,50170.3677,1578.8582,983.7327,2021-05-03,19,1,0,rebalance_exit,1.9725520741117355,22.999999999999996,150,6.894237914772029,0.4983338268427258,277467154.4830322,3.1469934791807397,1014.6907039215687
ABCAPITAL,2021-04-01,523,62399.443799999994,1187.3154,119.3106,2021-06-01,39,1,0,rebalance_exit,1.8214599744901503,28.000000000000007,150,3.4957322978130074,1.7589740295843288,356551642.0938873,1.9027659986930845,121.5808015296367
DBL,2021-04-01,121,68799.8498,-78.75659999999999,568.5938,2021-07-01,61,2,1,rebalance_exit,2.2378905742984867,19.0,150,4.300921066982551,2.054018808140454,174028811.4638672,-0.11447205223404427,567.9429190082645
MMTC,2021-04-01,1349,57084.014200000005,-1968.4834,42.3158,2021-05-03,19,1,0,rebalance_exit,2.4251500688525347,15.000000000000009,150,4.336582475755958,2.3304095840426773,169947392.0,-3.448396941923541,40.856583246849524
HINDCOPPER,2021-04-01,790,99624.6181,-7152.3235,117.3186,2021-10-01,124,5,4,rebalance_exit,5.9115387805830775,1.0,150,9.975498359479433,5.285824914264511,322032719.4121628,-7.17927319211475,117.05353746835443
BAJAJELEC,2021-04-01,54,49551.8688,7638.887299999999,917.6272,2021-05-03,19,2,1,rebalance_exit,2.223517911487345,21.0,150,4.613246214720844,1.894087306564819,186888019.52661133,15.415941890772848,1059.088075925926
GRAPHITE,2021-04-01,188,98295.4431,1080.0391999999993,475.6784,2021-11-01,144,6,5,rebalance_exit,3.1813925357666584,5.999999999999999,150,6.044615053370889,2.757991100229073,495162637.3908081,1.0987683314080297,528.5929909574468
DALBHARAT,2021-04-01,59,99039.8195,10738.8898,1545.7914,2021-12-01,164,6,5,rebalance_exit,2.431430378630893,12.999999999999996,150,4.845115844276933,2.1163051989975985,223648993.2319336,10.843002192668576,1860.6560898305086
INTELLECT,2021-04-01,129,92698.76400000001,-6593.5559,727.5318,2021-09-01,103,3,2,rebalance_exit,5.010927868849175,2.000000000000006,150,14.381763378865378,1.941008905247801,167670260.87347412,-7.112884374596408,667.4822333333334
NBCC,2021-05-03,2343,59862.7128,10797.575900000002,25.5496,2021-06-01,20,2,1,rebalance_exit,1.854927036513179,22.999999999999996,150,2.70613886807144,1.949961511984556,451108460.8204136,18.037231182747206,30.15804041826718
BEML,2021-05-03,125,59645.825000000004,8773.0139,477.1666,2021-07-01,42,2,1,rebalance_exit,2.0820636271078765,17.000000000000004,150,2.7133468396393896,2.3169791842740417,564820101.5762329,14.708512959624583,547.3507112
SCI,2021-05-03,669,65565.06060000001,4397.9851,97.3702,2021-07-01,42,3,2,rebalance_exit,2.0581655474010763,17.999999999999993,150,2.898530994857076,2.190712344395496,330334937.0851364,6.7078182491605896,104.57854364723471
TATAELXSI,2021-05-03,26,98011.04560000001,46292.067800000004,3264.1023,2022-03-02,208,9,8,rebalance_exit,2.356819497056443,14.0,150,5.62800644367775,1.3911144448434507,1068003879.6044922,47.231480407755186,5550.119746153848
ALKYLAMINE,2021-05-03,25,85153.2198,6674.0566,3325.0207,2021-11-01,125,4,3,rebalance_exit,2.027712114093722,19.0,150,3.812054979027944,1.7104237592211076,184085465.8813477,7.837703161049466,3673.091056
CDSL,2021-05-03,293,140389.2608,36790.7765,384.4109,2022-06-01,269,14,13,rebalance_exit,1.7465325094075492,25.999999999999996,150,4.507497092785753,0.9240510972571842,494822820.94592285,26.206261284054005,604.7100249146757
IEX,2021-05-03,641,72683.30960000001,39972.063200000004,113.1406,2021-10-01,105,6,5,rebalance_exit,2.0201533570404173,20.000000000000007,150,3.113280508562953,2.0274913668233228,699793669.5569,54.99483089030937,175.7494115444618
CUMMINSIND,2021-05-03,94,72912.78940000001,13441.234,773.1081,2021-09-01,84,4,3,rebalance_exit,2.4472064435811123,10.999999999999998,150,3.511754126450485,2.5360955625479717,889927359.3405762,18.434672587083877,918.6598234042553
GUJGASLTD,2021-05-03,142,73988.1216,21193.2288,508.2438,2021-09-01,84,5,4,rebalance_exit,1.9498545592112035,21.0,150,2.8231682150118926,2.049603441992985,545299566.8170166,28.644096297749506,670.2912
HEG,2021-06-01,200,80585.5354,-1205.5452,396.9446,2021-11-01,105,3,2,rebalance_exit,2.7109227921279047,12.000000000000004,150,3.366389608797744,2.9420817970453794,846399924.520874,-1.495982118895248,396.899951
MMTC,2021-06-01,1636,93154.2072,-20819.6584,58.3681,2021-09-01,64,2,1,rebalance_exit,1.92857070419828,27.0,150,2.6198360951020154,2.026105544897991,250336278.0,-22.34967053640493,44.21427188264059
POLYCAB,2021-06-01,62,115892.82440000001,25645.245,1629.2495,2022-08-01,292,10,9,rebalance_exit,2.3043976497562992,17.000000000000004,150,4.161436221574388,1.989748638893168,406628328.0408936,22.12841488053336,2282.8720870967745
JSWENERGY,2021-06-01,707,107961.5191,79854.4097,114.2648,2022-03-02,188,15,14,rebalance_exit,1.909815171657102,28.000000000000007,150,3.652527893033157,1.5810812331261268,559932861.2170944,73.96562253448322,265.6519502121641
GNFC,2021-06-01,221,71740.0034,2378.4472,324.6154,2021-08-02,43,1,0,rebalance_exit,2.114166654499229,22.000000000000004,150,3.8881954494304463,1.803959319316376,309535662.18130493,3.31537090504236,335.37760452488686
LTTS,2021-06-01,22,56036.0284,3854.4707,2547.0922,2021-07-01,22,1,0,rebalance_exit,1.7651160495992109,29.0,150,3.481517161542623,1.4249295739514962,767618094.2167969,6.878557974319251,2722.2954136363637
KPITTECH,2021-06-01,248,59487.4624,4204.9802,239.8688,2021-07-01,22,1,0,rebalance_exit,2.6095542460692034,12.999999999999996,150,6.173552393333542,1.6540209993625117,221953868.7003784,7.06868309783542,256.8243653225806
BALRAMCHIN,2021-06-01,333,103436.2989,5667.6071,295.7867,2021-11-01,105,6,5,rebalance_exit,1.9402537616604023,25.999999999999996,150,3.69284007806385,1.6121817704525263,618606473.4992981,5.479321244352837,327.6393573573573
DIXON,2021-06-01,21,86037.27070000001,1833.4843,4065.1298,2021-09-01,64,3,2,rebalance_exit,3.5059318789882843,5.999999999999999,150,8.181367545210446,2.239412586283368,1030908368.9074708,2.131034939954226,4184.321666666667
BALAMINES,2021-07-01,45,134311.8054,7347.676800000001,2654.8915,2022-03-02,166,10,9,rebalance_exit,3.7723240128157487,4.999999999999993,150,7.2618127973628575,3.3460374970253577,275884069.6496582,5.470611297434023,3147.9884933333337
BSE,2021-07-01,771,74750.481,25126.291100000002,94.7974,2021-08-02,21,4,3,rebalance_exit,1.5851817680502776,25.999999999999996,150,3.093556099814605,1.408148540158227,402781146.1948471,33.613551061965744,129.54185745784696
